ФИО;Факультет;Специальность;Число баллов
KNTXBDDGPYKZMUDOOSDRZQTCKQLKBLPZLTZR;OBTGOMOBBRETYVAQUHQNTAULCWSUHOGIJSLXXMTQ;NEABKAOJGNPRIU;56
LPHXZIEBKQAWYCDJVOFFFOGCKGD;HKWZTXOGVTTBXFBKJDHQASXFAFLLMCVF;CFMXAOARIPCDULDFWYHJMET;56
MISIIPYRAVCBHVPERAOWRNMEBKEBFHCZDKLTVGJKZDAAITZPUWROYT;YGNLULELBIDQFFZVMHTAFRRMROYVVITRPLQVFJCFUKCVGYABDIFQXMKADH;PXTRGZWGIDHFKBFZJMQU;56
NRSYMLLVLXHWIOMIWMSKCI;WGZDLENHHAIJHCIBXJMZNPTCUAV;CQXFWXTTXOZZDUCPGKDSKKJBFIRBFCIEIYBLCJXWYGJPPTWIDXIDGLQ;56
OORZKSAWNOTFPZNNF;DNALYDYULJHARVPR;VOGMKMAQAKOTFZZTYDNYVITIQYZGHCAYCTOSDUGSHQDOZLPSX;56
PHFAXEKSCJMZQCAVFJEFBTBJLTTZ;ZYPOCQRGHVUQLFRFMEDAVWBI;JAGBCGOTSVKDVAJVIWCGHPLY;56
QMXCCSVJSSGKPEZJPIAOL;KBILCVFGGTNBCFFZEAQTIMQRQVJYASGWWFPXNVKRJE;PIKGOWPFJRJHDAYOBDUIAWHQVPLAPFEDVUTTISMK;56
RVIFAIVBAYGNHWRXASJTMQXMOUBXWDW;VRRGJPSCRATFMSJMOBCCXDVXYQEJWWUIIS;ZKUVXDXEMR;56
SPALSYPDHAYEJJWSBQLIZBXNDKDRUVGYZOBGGMHCGRMEXCXFPRYLOUZCL;BMDUHUYXSMQJTDUFDATHGZNIMQKTKHKTZDAAYFJWBXGNICPNJGYQCQU;YOBJGDADHNYMND;56
TMIFLONVVQZFMLIOPAYJINWYQCNVEDSTODFMTBATIVKUKRYTOGUYREZ;SXVAKAZADMMMQTVPCKBPOTMGTGIIXVUAKKDNPWCDNFFBMRHQHYNN;AWJPHVOKFUIVMH;56
ZJQRLPBXSGBKNYNCX;RSJSSLHNXDHWIPHVSGJE;PANBNQJNPLAIKUNJQWPHAZBVDB;56
BIPWOLFKCGGFNGXZGZACSFSDAVE;CEKOFKNNYHKAKSXAVRMUNUKKEAZNVGTQMDYTFAYMHQKMDLRHQC;GRLDLKPYRKVJDMKZFETZSREGWVQKVFLCDRATKDG;55
BPNZLXSERZGHNSAKIFFFNSN;PEAWRRVNSUXECEVCWRYWXFZVIOKITYYU;OEIDMPRUMZNTZYZPNDAMTONDXZQM;55
CXCVTPILHKDPWJGVTGKQWZGNJKGRHOJAVMPYD;UUIYWGXFFNGRQBZZGC;WSJTSSLFISNGDSAVIFIXEBBTUKE;55
ILWYFLNJZNYFJDIXPKQFESTZALJUHJMNNGDOSOAVBLZLMEGGXJ;UNNGOKLUMNTJAMBQBKYVMPYQSBBFWZWLTYESEHJNB;MSOKGAHWQSKWTIINVLB;55
MJCBLUTGFZJWKLWKQTQXKIFPBGSWNDFXEQGSFLUPDEJKIYPDLSHUGIFSB;XCAKYVJGGVOEMIYLWHQECOUX;IEYJBOEBTBUVMFACBFZIPHUMANJQDCYTWQDGJBJKSZ;55
MPSKSQJILRV;WZQQDTRVZKWESMZWTQJEJUEZROTKWPSGSMBSDQMKDSNPXJPOC;NJBSVLUTJFBUJLAZJUVKZPWUADAJUULJTTNHYLFGBIEXUUKCSCLZZT;55
MRBTXBEEUDZNKFOCLMDPMJNHMEDLDZTTNMAFKMTP;KVTMHPOZZCZAZLFDTCFBIOPBTWSKQBSAJKYVLQMXHNLQOD;GNFKYKRKKMUVFEMGPTCHIPHICXDDEFOTGSECSPWVBLJPVBZHEGCGDPN;55
NNYWCKGAVBXLLBBLINCPHVAJDWPCQEHQIEZHEHODOB;YLIFXLFRNZOEEGQBJEKDTUIRGUXZDCITBOLTXPFHPS;QIQVHVQTEJRXUECARNGPWBSGYFTXGXATUVOEXZNJTBUZA;55
OCXPCSOUXV;BRAZPCVSRYEITVXYMRXLYLVAYGDUOJVHAPUCQCEOKAE;NCPPWOLPYEKDHVSWBCFFKKFMFSFW;55
PMCPUHFMKY;NXENNXMNGQTRJXDZYSZGQKGAMAUUPOZKICJRWNFCQQIS;CXGOHDGMRYWUYMZHVZRJTGTGRUSDOOHQMHVMZWNKHHVEDR;55
PUCLLZBGMAOGZOEAHVANWLOEYQRZMORJTEVXUXTAENEMOQFZGJCLQRFDXI;HZOMNTWOPOYAKLIUMM;ETWRFNEWFEZQAWTIYWVBLGVKZJQJCLURVCHXZUQYWMTSVMVWTCXVZ;55
TKWTCVSYJWPVVBWGZJYLQZNCEDQVKTMPVUNDIIQAWVFMWZAOYAINFUI;DLJDCJUQVHDPNYGQFQKHHZHGN;GEOYCSTKIPLJZCIHZWYSCWPDMCKBSOQWGQEOL;55
WANLOTJYEQOZWXJFATXHHDSZCBUS;XZQJAJKNEWDYHZUXNIEHVYIGUBXDSLWWOCOQVRGMDLZPPDSMDVZC;QGMBEBDXYNAZSQYZPAVNFLVTUXCOKSIGZLYZXNDPFBBRHDUAPPQXM;55
WGWBONAOJXGJGMUXADDAYVKZALSYZIZCU;UYJPKGTOOTCJJCACHFAFMZRYXDJOHWXNHWVWCQVZSOYJWYGZ;FGPHDLASHKVBNYERBUNMB;55
WOARLCTXUHPCMB;UMHJOYZXBIKJCSD;NZWPTVHWELJUBTCKNKKRUPWYVNLBSWVGYDJQEAFRBYUSH;55
AAUKWQQNXBRWHIHJZEQBUJKZLTUTDKTVQX;LMGHKFCGXQXYNGDXBKM;WDDROWBYWPMSYWACXVFIQPFQQ;54
AOIBXHRNGIURCDETMDONMQVILUWTIHAZXQDKSCXPWUVKRIODEFT;PIXPRWKDRWXDREFXKKLROXNJONFQL;VWXXUACWBVFYPIMIUQHL;54
CANSRBOPTIDDLWPVTJOHW;OEWWIQXMWDKHQOBVTEUNTWHDTOLOZLTQBSW;QBTEYEZPUICFZPZDQUDSCHSKBJIFMKQXBPQOWTYIMHVHEYAGQMIXBFCDL;54
COYUSRIKCPIHSGOASEOLEOYZLAPGUYUEKRAPXDE;WGVRZDDMGOFVJRVLCNYDPUTOKGZMIXOBBPEPBHGNLKLLVSU;IDEXIBNHCKYGLMMIGHE;54
CTPNTFHBOATHNMTOXLFTTBSYROYUSOWLJUPVUJTCEL;BNRNMZEXDFQJMYKDRSNCUBAQFVSCNJAXCZWMW;UBHKRSQSDCJ;54
GKIGIQCNOVCJQMLUMPWSZQBEZSEHBDFYBTYJBYQSQRVTBFREUEPEV;SYAWXSUGEZLKYOBS;FNQTSXMHQUHZQVVCREHFBQUDHQ;54
HSAVSMPNVRSKMDAJNDWWEGCHPADLXVCLJILG;XDERXXBZTBDHNBWIOHJCKTHVSOBZWIALKGBMELWBCVCUK;AEKRSQWZDTAMTKSVYGCCYYVZ;54
HWOPVJPVETQGMORMLQECHPSRLNBAKHKPFHD;BVAAKWTJZREYPXSHBFFKOUXYCYDGDTRV;ULGOKPLSAJEGARJXJMFBDAXMPGNSBEPQBEQFXXMAWPMRBFK;54
IBFONPRUEADMTATSKHAIIEAPNSEYCPFSQBI;MKOXWPZVTCMJKQEGCBQYVQZYTGELNOMIHQAFKHJW;AEZZHTPCGNFB;54
IMYTJLJZUJWIPRWK;VSNMQFZKNXJFKMMBVOPEYCKREOVUEMQHQLYYCB;TRBCIBEVKYUDGGGCYWFBKGMNAOBIZXNCIYJMSTBB;54
MOCAHXGRGLKITZNQLCJMQWERQZLLBAZLYEYBEYQWJIEDFRXGIRCIUJS;YXGXLHSLGGYWGZRCFQPLJJIXYSKKOTDEXWIVPDFEOMMYXFGBLJL;CCFBNRNQHITIFYRHACDYJHIPZR;54
NGVBKXYXTLTEXXQWUWKLOYUATVQGMTMOPBNMDA;XJHDWSNBDKJHJM;BQIGWMKWCLRN;54
NJLJEYSWROIEAVOCCEKYGYIHCIGFCMFEWJUPTQEYZKZHMLTKVVNYTAQ;VHJGFDFTNMDRNYSSWWKDYZSCAUOGGOZXDWVBOAKQAUBYZSXPTMPX;VGHMPTKPNXD;54
TMKKOVHYSFCFYNLOZQUBANCUMOPDTPYMCGNOKHBRKIAETBIVPFDEK;MUBJMLUWLCFLVJVDCXKAAFRGUZSWEEPT;IWYNRIXDNYEJJZPNHXXBAUVWFYLUMLOMQQHTYCSIKXRTMEQQPG;54
TUFQVWOIYT;EBXQDLDITRMJOBHSDBSYISLTQDUSIDJAOTKAQHKKMSZOFXGTUONPPEDGTUL;WVEXZKBVEGJPCLNWPDXGVYWGBTLJTUYQRILPALDUQDMVHUHRLLMSXWIAS;54
UYFEPVZQLIXHHLNCJODMLA;FXNEJQPENEPOZBTGZHJTKOMSCHGTYMXLNRAFGDCTXYMZBHPHPIWHBCMOF;KTVPAQFHVMFZEKCUPUPDYORGQMPEMOJZVDIWYLJCASKXXYVQKKF;54
XUGEMWDJZZEVRMXEICTFKVDJUYSCRNOLHBZFXGSMOHAWKAWICLGRTPSSJIN;GQCCVYNJKSTSYEXUWFTXAPRGIMWDSLTRTRGES;OCWCTWXUJWADOKGYUQQEVPANTPUGM;54
YPZZVXDCHKLFWTZLPDOSKIFDCFATHZKLSUN;VVJTULNEIBP;NJHOTCRGQZBOOPLCMZWFOMAQTFQHDTBNYELKYGZO;54
BOVEIXFKGWQVJQTLZNSRL;KTLHVJWOMKQU;VGQTUHPCANJSXRIEUZUYDGMDZZTCIJAUQJQXIXPHFYTNTQEY;53
CECNHYDTZIGORVKWYPIA;DENRNVWFHIMCKSSPNRLXXGPCRIHKWFFRZVI;NBRBWTWEWJAILPFOHATBER;53
DVFYJXFCJQLGJDQLIASRJSXLEHC;DWJRYVDRKFHEGORO;KZCIIPGLUNGWBNHXSZZLDYMJOJLALLBALQLFMTJLLSR;53
HDVIEXAJPOCLPZFMGNBWKMXOBYPKFGNMGEJFVCYEFANB;YTRZDPWEMKUPIARQUDJCL;HSVDQKYFMEHXXMFKCQECQMOCWEQTHQUMEJV;53
JGFLCTXAWLLEKBGLMLRALBHNZVWBUQQIFVYLLPIXBYI;ZPGZYEEFBZHZIEGPENHJBOYQVNI;NEYAZIKNPTK;53
LOWHSVPYTWZNAODMFDSJWUPMEBNHYUIPAKAXABHZDCEJUIWODPCXA;UAZGHNYGBEEIDGRMSCTBRTSJWQMRATRPMIVLEKXPGVFILMBCBHIIMDWAUF;ZKTIJVAIWRSOWXCGCCJUINM;53
LUAUUJTLDVQZPIEKXLYPW;CWFLHMYXKSZSUOYALOVEIVDFHFNJY;IMEDZWWDEMPTJKTHVPDOMGISNYR;53
MWNBRCXPMKEQTDFANBHBZYRBVJFGESFRSSQEQHGPXHZXBXCUCMMLHNC;HBZDLXDRYNVHCWNVAYRCZHAJUMGWLGEQTXNPBOYMVHTNVODTXGHSW;HWEICNSVWLQBCPGZFRJUYSXFABBRVC;53
NJPVVOKCETJNPOWWKQFZLCKXD;YEEYTYIOETYGMKSAATHDWGDNLNIRHZJWCXXVCPLGEOPCOZRMJXQN;VKYVONVTQGKTLCJAGRYYUYYQJBNDY;53
NOIUPZKGWHAQHHEQUEZOGWBEYHOLAHHWZKHHHHBJGJVK;KTZIQVOXAJSUFIBPYHSSKTLHNMYGJIJUWXOGSUKPXLKZYMBJI;XTQSIIPNNXQPYNXEDFZXGZXHWVRIEIFCAWMGCHEVHQRRUGDMHYODVRTOF;53
NPRBXYBAHUGAEEAMRZIVALPNEIVWPIQENGOOLJNGFMDLMJMVIPBOXHXYW;VPGUCKVBERFOZOZJOYIEGQYEFFRDZFAUGATVPUSQKKJWITDHMFNCTQOOW;OEQOUBZWCTCPKTT;53
TTLCLCEQHJCWCDHWIG;ENAERTZOLQSLE;AJOYFNTIKSFWJSGKEIDTNXFDKLORUFQKWS;53
TYKOLAATGXDESJQZXHUCWKWGHCLXOXOOKUNDZKLAFHKGDYFKGOWK;FZYKYJOAANXOUAAGDGLUVPJMRDDKESGAKXZJDI;PILXCKFFAFEBRY;53
WRYAWVOJVCHSMV;ZPNMIBGPXSCHZQZD;XORPCCKVYVQSJZDVAFVALEXIFCRAUYQJM;53
XPIUWBQKYJGTDR;HURRZELUBVKITQBVJCVDCWGEAGKWMMQLYRCKCUDDP;GCCMHACGHBRKYAFSBCLLBUF;53
XRQJJILJXBCKQRSHCOIVSCKYGWKPDCRKHLGRMEZVRV;RHRJZSDXNOVLGGEJF;ALNHSNKNANQZYGOCPYAODCFAFYTXLJAHJGYHECNUC;53
YTXNZXRAIFLVNWGTFYJYI;IJCNYWZPPMXSHHRDUUSZNKWSJATHUIRWTHRK;OTGLBLPNXMVLUDMFDELUQEPZEPXUHFQUNGFPZRTIVFZGZTKBNOM;53
AAVNXFVXHHKSQWNHYHSSYPICBAJFQNYFIFT;AUXGVZFZYNABQGEFUXTUNXDJXIYAGJNNBZGICVVCIFIQOOKEYKFLBH;IWWQQBWJOXBGEZFNTUJYHRMEKBHPHAFQYGOSI;52
CZUSUQYZJLTEWFYDFZTIYEVFZDTSMDOKFBKMBUVRAU;SKRAINLTTLZUYLTBUNQJGRHURBPTQTPOPANARAY;RBMWSOHJZHTMWPWAYNCXNEGQEYESBKE;52
JUUXEPVYOVKDSGQFAAUBCHFXQHDXAYKGQQDDKBKKIHIOLXD;BXBMISEGSWKDYWSTXBNFBDHIIBMOXYXSIDJ;WGWDFTBTWBIGNLVCPXTCDLCKANJBGENIAAUOJVDKQSMUKOYBUYRUNNNZQ;52
NUEILVXLKFLIFJTNFQIPEDWKEQIFFBXHDHNMDNTHZKDDFLCSCVXEU;BOEQCZMWCEYRLSZSPDCRWDKBKCFUQ;CZCNQQWLMGQKFPYIOJPXQJCTUDZGIKVKDCY;52
PBWUTGMAJXQNXPMSYSUXFUGLBHPOZFPIZUYP;ZKIQOGJDDEALQPVHWIKLDBC;NNHDKNTWPWWMRKFV;52
RWTZXHYJLWFTACBPAMHPBMXEHEEUQFFKWSKYTTWDJADKQUSSGDRFHVGHCS;HPFPLGHEDKMIZWMFHZOPOWNHLNFYZWEOBOGDQHWXNRDAIBZA;ESTKPXFDIRXASYYVWWQCWWE;52
TYFXAJFKQPQVNLWYYRHZOTZZUIA;GXBZKAZLTUMGYQ;AFQCAPXPCV;52
UVEAPXBWCLSSJJSZDNULFZIGLEQOENFBUNIHA;XFCEBSISSIIQBKIAEEOIWVEOWBJ;QWJMZEXXSQJOPDKCOANFCYQMPIPYIMBKHQZYMSHCVTMPPWLAHJJQZSCUJ;52
VHANYOJIWABXUYXYGMWHJSDMBYEAVKEPCJRDLXTJFNEFRNQ;JCTZUJRTGFYLJMMG;GOPCIRJKVGRRDDKJMNKXAQGFHPYHIENZNFX;52
XJBOHKNIAGVTHPMYF;DIQFTPOAAQMEHDVHPUOGFICFEE;HRLCNPDBYXHRVPIPPOKPZSXBXFZYEJFJXLVXNQVALBRUKWOKVFOFCNXJA;52
XTJXYVYZCJKOQAVMVXPUMVDQFDGQSJMCBGMQDGRYCNJRCEOJZ;RZQYVKBUARKBWAIURQSHYWODCFNOELYMWETIYOHYPNZAFLZWMXCDGVNHQAR;QFEBBQNSHJEBTKJNSSSGNWDDNCMSPWAEOBZH;52
CWPXKBDVBP;LINCEJCKDRNXWGFIDMEJYFIOUCLGH;KJVDQQLXAHBQCWACIPFRUBDWHALHJTSPNAX;51
DELOTLQBMTMZBOOZWPU;AHVMTGVASIQOUZEVEYUCLQLCIPW;HYZLKFVNDUCLESPWXBPTBUOEJJZKYIRMFMSXWZGEMK;51
EPQZEHWUMSGVWGGVQVSKOSLANZKLQFJTLUYL;ZMFQKGVHCFRTIBSNKEWZIPWVXQCXB;LWNZRYVXIREPVIHCTTSSKZZAPX;51
FREFKVKHHQPZIDLWLQDSNHOAIQBIEDQIPRPNQKEMKUNZXWHYU;NSBXEQXGSHMNOKARVGAPFDHPZCNLPLKCFJJUDMDTDB;DICBQUSCJMVKMEIWEZHGZMJRMWPER;51
HTWIGXQPCLBPWACHGSJHUYREYJBORKRPEOQWNOLVTPEBUESPYHL;XBGKQKHXANTIWOAUZNLKAINWZHWJGWXUWIDLMQCKKOUVDMNVAEIHBJIBRW;KNYWMMMMSCAVLLLYUSPPIMFMQVOMLONCSEGOLCQPBGMYBJZPCRFIZNQ;51
IYGSTBKWWOMQYLMWLRVZUGINCZBVCXJE;ZEIJYYLPQFFTWUE;FXUVEQTTGD;51
JRLYKZEPJOHCQYQOWXVURM;VZANKBDHOZWSBKHSARB;RVFHHVGCXJHWXIWBYKYGYZILVOASPNVDYDKPOPRUPLX;51
LAMGSDGWSYROWOL;WDWENHDWNRDUBVWZNEGHCUQDMMAZXGIISZFCEY;PUYGVJCUBIEOMIXEHDXSWJKGTBLPBG;51
MHXPVOBQKQ;ZWZMGRTHKLSLYWLHJWHSEV;GUFHSYVVTDQJADSXZJKBWMALHMGAPQGPNQCUHKDPRZXLVLY;51
MOITMSDLDZQTCEXPUPXLSPHBUAI;WYRAISPECIDOVZBTBFSHHZREBYYSV;KFMZRSCXZIRKVEKNAUBUZZGPTDAJEKHRRNHNDSLZNDEXMGSKAYZJLP;51
NCNNYXRTBADBIYPC;YPFESMOWVAJEZF;RGASGERSCZHCMFKASDFRLIPNXFBNOQQIICGQNUAKHDOAFVTGOOWUDVYEYF;51
NEHSQWIYTZONUDXFHLBQYLABTHISGVUXZZTRSHMYUSHGJFJ;LWRAEVRNEOPCAMMSZFUSWLPLYBQKOQNZJF;LOIOYHHIGAGVBBZSXLCRQDBQJIOBRTAIIDHCOJJ;51
NNYSJALQDWZUVWFKDKUVAFHLCWFZFMHXWCBUZJQJDQAUOLMOLBUQEWD;MEUKMOMNWNBITAQPOCVVLDJIKECRUMECSTZHGXSSXPPXIGJCPOKGZXUXZC;FCYFNNGJILCHZSFFLPR;51
NSAQIEZIJRYFPJUXILMBTMONGQR;RPNGUVKEYGBZDOPR;TRXVXYCKXJXGXTSEYUMKLBCBMTPSQKLBAMKAXPLRYYJJUZSGKFQJPBGBBUC;51
PDZRITHVXQYVQD;UZPSHXMMJJDWEAPXEHHEDNLQEDRJQIFIIY;HARULGCJNOVQIJBXXXFKCHU;51
QUSMXEKKQIRYLLAMNU;QVPFVTJNQSWLOLKCUJ;WLEFRMARHXEBZJKVRPEHRKVTXLSPQKH;51
RJPBNBGSENLNAXNLQTOZHGQZNM;SBOSWWBTLICJFRPGZMODXOHNXATU;TKYWCIWYIVUQI;51
SFBQCPIQKZYCISCBJJFFEIZELDXFDPZFWNSU;YXIYRYJBPFNXJSGNTKDYWEHAMIXJALLSMPPHLEAOFSOSNBVXSRHLYLPO;HSPNFNQPSMYGPUZBJQQ;51
SREAGFGXNUPUGVVKINADHLTHRLREW;FAINJXIDKWZOMTNCJOUPLIQQSICKKRIMYAOP;XVORTFEJEZQ;51
SYSRQPDHFAZCJLAVWXRIWJOWSPLGSPRWFOLEGNNQFLWHX;YANYPNFDZNNDMNHVUERPKDGDWUXAVKHHZBQ;EUTYGQYKONJBNDWGSNJVHAENFYYAFZFKRDQPMY;51
TAWPSWBMDBVGEEKIXXJGZKRIEXFSMLLZRLKENVSSNUIBAXIMYOIJG;IBCCZUKRZNRESIOWCYDZIMNZRUBWABWUKNAWAPYJELVUZETAGSJC;EALGHJSSRMDQCDKE;51
UOHLCIRVJSUHW;EZLUDCMRMEOUURWNBQZ;GMWCYANSGOWNAOSHGSZSTDOLNOMBHCTAMGEFFKRMCRDZPSJOEYYEIWPTT;51
VHINUBJXGMYKDGRMDCUETJBVCZXFKFSLKLRBORPYPMJ;IXOELLROSCWILFDCYODOONARFOKZWOQHYLQXBZRKQKBLUMZHH;LISPSQUKTMWWHQHYOAAGWWROUTMYYZMKMBDTFS;51
YNKTKRBBGHGSNQJGBGMQCHEUJHQFVGYLIAN;QWUSUZBITHRCUIFXKI;FNFVNTGZTIXM;51
BAVGRTHJXYSXMXTXWIZVI;GQXTHMCVZKSIADGAZSPSJXDIKPQQEJNYUVLLVDPEERZDJNZJGGBWQW;TWFYVARYHWXJNIDVJNLOITPAPL;50
CRTCWBOMAFFQXTPPOIUIYHOEWZJWFXAWGNJEMAYPFLHYRSDZFQATXVQOWF;OYLXXNWGCUCZVZFJSI;VXMHNTHDFGRWQFJDNKLECYNHSWACEWMCUJNQCZQVHSHVA;50
DIQEBQNGECHCBPWZJKJIEPISJE;WWUNJZJPTMBTGLIHVCUOVNM;PAUBUDPVYEYXVTQDRRCIGJNBJDRJEIG;50
DQCJSRLKMTDZZBYIRWMMIMXZTOXNOLFBINCAWCPSYW;MYUSXQRDDYALLXHXCGMOMZGXKMNKDBGL;EEXPOSJUROGRUCDQSEGJMZIBCEPJWHRRGCDOLJULF;50
FLOKOJQSKTOIPINHGSQXAZAQZBIFWK;KIRJZYQLUUGVITYFZHPEOCQAFCRTRIESEUISRPDLWQH;ZZWYAALJABU;50
KAYIGMBRYGLXZKQRKQMPBWXASCHW;YCLUKCBGGDTZJOVH;IRPIQRHJFNTZTCCPKCKEKPEEZDWJ;50
KPZCOWXLONHAILXRBXUIAMNFB;WMUJAHKOPIONBYWKKTYMABYXLKSMYJSIXGWDOHOWAIG;WDFWMUJXERQYY;50
KYOXBYZCCRGGD;CGYATAOLIBHT;XBXKOLNVCBQIHWKFEKRAOBLHEXP;50
MGHJCHMWACIWIFCBZVMVHRASRAYEEBMHXUXJNVCHEGQWCPZEA;ROQCBUHQUYQXLDVYJRVSSDCQGSHFIGUEMHPLMNZNWAPRLUGFDCBA;BLSYUQLAAEVWHAD;50
MSJIEZCAZOVBLLJYIQVUINRAQ;JHDRRKILMPULVUQAIIPBSZEARPOIKMHERBCAQBSOKUVAJLWVETMYOHHXKZC;ICSHHVTUPVBABGVNNFOVIQLEIPO;50
PVHEQDSXRVJGYISRDIMPBAPVQYYIUQSG;WVZNHAXJGDNGDJFTYOSMI;KLVUIJCNYWLDMDPZQSMHWAEILUQZCKJHS;50
XXUZGZQAFBEXLIQQFGSWLQPLNKFGIICFFFRRROKEUOB;SDHFWFEYDVJFELPSUNHXABZO;AEMHGGQQZTDDPBUPGVHPGWSNX;50
YEULWLTKJPDOLWKPXTIPKMKIWXVDLVODGWHNVZOMOLUAMGRZXHSUT;ZNCITYISMHDBMQMYEDVBPCPLMXMFUWCDHZFFTJFWF;UENJHCENJDBPFFTRMWGFWQHJXQZ;50
ZINZOLKPNEHUTBTYZSPOJKHDCYURKJACWMP;SWTUPABIHXCPIPXKTRCEAGDMADIFYSYCRMKNYRRC;BHDKEBAKQYMWMTRADQHPPJXVQQLZATQKZUILCSBFKFTD;50
CFMQWUSJAD;SOYRINEHUTBQONUDHDXRHZLZGXMVMROYMKTUMXLRDRMSSAMBDVYIKEG;HNTYZJUWPZASAEACQYXKYLHJZTSFWHNZUOICWYNOCDNESSYHAQEBC;49
DXUGFCVMUWETOP;TXPFBKCPNMKOYHFEOOICWNXEFEQIHVWGXBWBZHCHTS;CVDJFTKGZHAQCWTOJMNXDXCQOXMA;49
EWCDLFUGLAUMTUXJRLEQUQZTLVJMIOXGAYMNDYKXMNWILNWFR;WCKAQQZKKDHKGMUOSNALDSAWLHCOJNNZ;BDXTDMTUHVSGYCCDUHGDELKU;49
GMTEMRUZUFWFVHKVOZNQTOTCRLMIEUXXPIBCZJBTFYIVRMYJYGKMTHUPXC;QQZDGKVHPBAFIQPLNFEOVLHPLBXCTXWZOSXOO;PGUDLJYXSWGXSPBPSDTCJRCTHHHUAAAPGAMXFZTQSCAPJYGFVNQIOSQGK;49
JDAKIPQYPLJTEIEWLMPCUFPHDLPYMHUIXQBCEPNRGH;OIGHJVWZFNDSFNBTPXEI;UTEDFUZCJFLQTTOYHNFVVZGKDEUUKMQGFYVODBZSP;49
NCOAKRLBCIEQSBDBDWKEVR;BOVJKHKQILGITQMGZG;IBXABHFNVZZOLDHQWWVDYEVG;49
ODDWNKKDMOYVISOPWTFYHUYUEAKKMGHFDWGTKBGTJCOHGEUNXJOHESH;ORBLVVGFAIZLKJLMZTVTC;ODDNHIQJRIITRBFCIIQYTOKLDPMIVKSQTCZLFHCMOZ;49
OJLBBJIZSIYXBENBYSMMWXFVWXTCQCVUKMDAS;MMBNDSCQQSJEWPBLGVQPYOYBVGBWMCCWHRINOOMRUJZGSTIXZTKSX;QJEIMGSGHRJGMZJADRCJTKSSOKXMBSVBQRLGTO;49
POFQRGOWOITGTDKMTGDYZEDKDVJJIYMMGNROYYGIJIYKIBVTTBOUPZQXEFQ;CZFDIQEVBHJQFKHTBUKENUHWCCMKUKCGYPYGVFINUZCWZVWHDFUGKD;LHPPOWOAIRHLMOOBCINIQALLJSJDMCKZKFWPNNWPKUVVUUBXQTK;49
QXNURXBNLOXZYCXQQBNGBGDDQXGCOPLCVWZSSBIZTGKYDWQBIA;TSBUFMRMLSJLEOIL;WNRIKXHFHDDNKYVGXGUCNRQWSKJNGYSPGPKMAOMUBM;49
SHBSBEKUGXOEODCAYMDGKCOYCDXMBM;DMUGYOVKZAHSNNPONDAERIWVQOBOCQXXNYYXLHNOXUDMMXSJTNGWFKMADZ;WKANCCHAWOVATJDNLVNLHOJTFLFFIHYKIHQP;49
WOPSUIRNMXMVBDSXAHGLSRPOOALBHPWMLSGLQGO;PGWEQZUCGGPAQBHGZWXPHLMKHKWPLGGBFLOWIHLITWBUZBMOBTQQQUDINH;MOUWZVZDYYWGGICBNIDKGTBDSYTCHRHBFEB;49
ANZWLMJDYHTCWIRUSKRKDUUNLVPPPRSWLYVGEYAVBCNBQLEVGXEKIXHRN;ZPRKMAAHCPLSVEYNPFQKHQMZOQJWJDVCHTKOOZNHUUQ;VMFEEWJYWBLXKZPEMHCPBDVXTFPWCQWCTURWRTSSJRTPVGMQRVDQISN;48
DKZOJJHZAHAR;BXOCBGEGRNZGIPXNQVFTYBHQHQMTTCXSRKPDHSDLQEBABXUIFZJBZHTEN;CCQXGRFLLRMSNXLMTPSJGFODDGAIXGCHMTINNNOS;48
FXXIOFLZGCKDGWXMZVCSJZDWFNFZEQAQIACNPC;TIUGAZXSVSRSHZLQEMMFSNXMNORUVYCWXNUNCWJOWIWSOLCAU;JBATSQJLPUZFIB;48
HFQYLGGCHKIFTJCXKSCVTCNCGVDGPYNEZHUCIPTOBTYXUMSODUNAJ;LGMXAXLFBHZTJHCUOTRGFQJSITJITRXCIGPQVBUMREEL;XPNQGXCMOSMDUJLQETQMFEQMCPSBESPQJLIJLLMBPD;48
ICCVMQHJISNUWMACNHKUCCIY;ECTDAWCQDYIQQFQ;XQKPHIPRFNNIZTCICZ;48
LIRKFRDNPCVBJNWBODFLZOTDQFRVVBRENMPLAGZCAWIHWEC;JHTUVSEDWAC;TDUWAVQPWDOKTNM;48
NTHUOEUVGYQDCG;GQZVAGALLCJGZDMYCAONTYWMPMPENNMHKLVYRVIWS;SAAOFOYIIJVZXTMCNAPASDNQRMZRCWWWPDULVZBNWLQ;48
PWUCYFZKYVSPNWBHNBDKRWIMDXJGKEBRNOUDOHRKT;AXBGUATIPCYMCRJXOITPVAPYMTXCHEOMVSPGKSIWY;QPAGNMJHDSCJUCNUYRVGDIYIGYPGIKZUWZMMLHFHS;48
RMWGMJQGROBTIQNEIXLLFQPCZZQKSQGRHEHNMS;TFKTMVGJUIKDLYZXOJMTTWF;BNCOESRFVZQGKUSOVCMFJALDGDKGBBVBOPLKTKAHQVY;48
STXVHHYUIQTIEFPDRDULYVKVHGYYOTHYKFCZ;OVMLALIBVMLLKKFNHQEGLQXCSJYARCLPOGVNRNOYD;NVXLETPDINVHFUYRJTYF;48
UFWLHDPNYHBRXUTGIZYRKLGZPYVBSUHOASINVKZJCXRKSGDZJVKVXTAKVPZ;OZPHUIXKTOEQ;SCTRQHJUZTKOXFGHZCBGHIIXUBKJFHFLRWWETXOMLSVAXT;48
