ФИО;Факультет;Специальность;Число баллов
FLLISCOCAC;ZZZUWDNIFLXHMULXJVVPAWYYXKETJHEZQFZIJPPIUDWKCAZIMO;WXHVRBQLRMR;35
FMZFJIWENOCMKY;LUDUYTLZEEHYO;OWWPASBMUUFD;35
FNMMFFVUQBBQFLBPNSKUOBXOJSRVMPZZRUUELOIJBTUGJYBNQEFU;XYRXYYZMFFNRBUGAVETUGOZXVJJCVTYLLJAELZRYEHPUTFOMRFONWCPRE;LXWSLKWJTNYMFQCJLQCDKBMNLA;35
FSXAZSMMCPGA;RWDDYEYFYDWQTTXDOPLCR;HFHNHJUNOZPGWMNVTTTMWNLVV;35
GJUCQXLONKCCC;FKJMVFQZTMTOVEWPNRYUWMIFOGXFZE;BAQFPWHFCXFIMGK;35
GVIIAQNUJSYHCODSDXIKXVZBDTAQTWWEJMHJTMYXMJSAWVBWTBX;JPKHOYOHWHJDMURAQCIGJIFHBPMWHMLCDLBXZBRO;ZUHAEWOCXGQSIKSPTXHJYDQCJQWCGUODEDHNDJO;35
GVMBBXRAPHRTYBKUORQFDPXAGCIOMQW;UNDSJXQUUFGGHLSUHIBMZANKOLUEFEYPHJIOTX;FKRASQOEOCANPYTWYXLNMNUZFIALFTHIRNHRPYZR;35
GXYQQQWCNKVZRFYUZCLYUJPZOREFDMDWKUDYUKEKQJKMPANOIPVI;QAKMIGYXROWKW;ADMFFORMFWMZOYBXRWILGQNSNOY;35
HKPWQZLNYAKEBMJZBFUOWTHCHSQRGOJHNLMRGCPZTFOMBYTXGYWN;RXRVOCTHECCKPYZUJVQSVZLCYSZOXZXMNQBNXCPLSQFSXOSGEANNJY;MFPDLJGOEXJKDWTKMNDQEXQJKIDZWRKJWTJXZONQLJUOEROVEKYAEITOB;35
HWLNHWAOEGWZIDVMJRIXJPSASZGFXVWNKYGAOCYOEOJJGKLIUB;NBLULBJOJEA;RZAWFLXDEQEJMVWBZZGLSQLJW;35
HZLWIUKXQTVBVEMTFNLOCXYSTGDH;IBTFVNLBXRQSHVM;GBJRGEGGAJYGAHUIMCOYMKGKRXMZGAUJAQPXKSQAHHOCWYVBMTBSMXWD;35
IACZQWJGZQZQCMDCCJIUAJF;AZDLBRNRXENBCAZJYLZQXSBVKICRCUCWGZVTFJIO;TCGBSNDDTFPUCNWVTGAGGHEPFXCUGDMLUJECKHTZFWPFBJUMZ;35
IBDVIPFHRG;MXIOEAAKTWQHXXVZLVK;UVEHNVITBMBAMIVKAUVVYHYZS;35
IPKLQQHNZXRTTBZRYMDUEMGCJOGVYTKM;WMRXYINGVNQEYGMRSXRYHCNYPDWXTWEQ;HMZXXBOOTGABCUDZGW;35
IUTDLUFGEZXIAXAGQBPEOQZOIPZKGGUVSCQTUCDITKDTMNER;AOTETUBQKTKNNMZIWOHLHNEGIDSXEQXOG;RQDTTMRFKGKRSMCUQWPGHHYLBGUVKVICNJLBIHDSD;35
JAANYCOGIWKEDAYOLUNKGRTEDCCGRFALVHBTMLNYAOXJBJMICAQENGKG;BQBTGOOVIUHLMJJ;SFPBTTAGDQPYHWUFIWYVUWNZEZVPB;35
JELIYDNBYEXUBAVCEJAUC;LUVKBIVBTZCJUGYVBBTSHKVUTJQYXAZKCHIBOAQQPBUTUWXUCWZFZ;YYYFDPNRVQBREPRLANSVASONSTHOFDYHHC;35
JQQHSZGPVLKGKQVKUJEHAXEBJDLQLQFLNLZSXHFQFWUUUBJJOZK;JQRZTTBOGHGCV;ZYHEJCKWMHUZQYXNXMLHXSUPMXWMUCUYPZFCLYX;35
JTPNINQPTKLFDUUHHQ;CDOXXUKVGGGANFTOANYZBVHADFWFLDFYBCXPZCJBZZWWUAUJYRVOQRL;PINXDKPTVLXRAGRHLCPFARMQAZZBOFRIIA;35
JXAISWOKHZCHOTTOKIRPWZHXAKCTCC;OTJDURODLMWHLOCAPAHBKCQZUPPOJPQGFQUBOYKSBBOJCLMVUALCLS;SQTEIODUNEXXREZTRSNNVFSPSFAOGUEZ;35
KCDAMGLXSDKCQLWVTBHCHQPW;BECIHMYNEYXZTIEDYKAPGZG;HCAYXDAAMQSHCQNOIVASEEVZOSMVVBELET;35
KDIYXMHKISAMQT;EQYHUVXGLLJGSCZFAGZFESRLSPWDGDOCQJRNOOCCAWHIEGLQBYHANOO;PBTCKJKQITSZC;35
KXHPVTUXDVXYBBI;FGTTFGFOIVHIVPYZUAOLXBNVUCQDIBCPVEQVVEGSYGFBEQJHOPVY;TJTGXIHAEN;35
KXPDVEYQEQLSKTQUAHFMAM;JRKOKMKSDTOCJBGYJVSAGMYFGJOQI;TJXJPZPADAVPQUQTMMY;35
LALXUGQLJSVQUHYHEZY;XPHJXWJWZUEZGRLRLLCNNWSEDIW;BVPWIHCYMXQWEIKUJOCQ;35
LJZFYMTRVDYSTINFYIDXBIUCBEXZRXEGGLWKHGQYBYSALOJAC;UGTHCNXBSKALGPFPEALDWYSPVVISHFJVGFLMDDXEFCCSFSADUOMTIR;TMWWKTYRVRTNRC;35
LNOQGFOSNYK;JLWVYXDXCMRQCRDRKSQIMSJL;FUIVFPZBZHRSJYZZHUMGM;35
LNUTHMFOFEJEOTDYDHDVKUQURMAZZQVYNZ;JLXXGIIZOHEKDJEVUFFDLYFITCEFO;RRBMXNWZBVMPALGD;35
LNWWKKAPVPMQRUNZFQSUJPZOYBBKGPSYAFBABVVQGOGKT;VRNJPXGTTXBECUTOTSKEEBSJFVIXXHVFCVKTLFOAILZHZOPFALEIINAB;ZFZIIWGIXIJBHSMDOVKNFFNUKIDPWEPSSIUHFJPACFQUZNRCHXCMKXWALG;35
LSGJRRHLFGLC;JJJJXUNAMKTNEIJWTQIEXEJRJHXDNYEZIMXEBAVIPATLZMUHOVCIFQ;RMEENCZKOL;35
LZJHDXEZNRXWO;NAOSNFVIQS;ZJZURCDLFRFCVSZCA;35
MGOLFBCWHEOGILCQQJIGCUKGQ;WBVJJOBUXHQLLIT;JNSVKDYJRNCTAJFWRA;35
MSFUCLGRABINTX;MKJHMYMTWDSHIGPM;NSCBSRYCUTXZNCIAMANVMNTZKZKATFDFBZFIBFAVRQZFAIC;35
NFJLKMPVFQV;IAWVYSAOEZJCAXUBENTSKLV;NJZEHAAVDYQMVPEPPGJHRXJAZCVFEKAUUYEPCQLBVNGOQYITKMLPNQMBS;35
NLLLVWKUQXADRUQMTYZTDTPTDAEMKAP;OGOZWICJICRVFGHUCBCPCHGPNCRBGXYVOHFTZCMJKJMK;SUNGTUQLMWIZMXIPXSKAVGRIYERSRWMIRJBSLYHKZ;35
NLMCZOWNCYTKOPAANEXCGBFRWWYAYFENXTBELSWHGBYUVESPNZRKKUUI;GTIYBEMHTLYBQGGLXGSZWTVRQHGCDFFTSOIWZWEXSNRFWIKHLRGXXIZTMYZ;HVXLXDOUPRIYXXHJSPRUDKDSTVI;35
NOTEZYRSPQGAWHQRNLORDGBPOGYMONGKGICTYUCVLSW;FCYFPEHQWDYRTHJIXBURLENAFGVYCRNZHXYVHGSJOLHMEKYZLISQ;USOSPKKPQMRXE;35
OGHNCZJBHIJKBZWZJHM;TJMTNEQSPIXWLXYGBWEUGDVFGMXMNLNVWPHWRRNPWPOVHXETRLLEKMKQZCB;HWBHHNKKTDMBLDRRZHXPOGADNGVIZDXCRVBTTDCIPVHWTJSXWCU;35
OGIYNQKSHAAWQTQLLHFBOIRZTDIAVVR;YPGGWLNRZOWHGXLENODEHYCIACARFYSFQUOAHBJ;UGLLWHMFRXCEQDTUCUGFGNOAEWLXNFXWNHHGTMYDQ;35
OHDJJDZIGLLUVWOSEKLMQSTWIHLWVZVWZAIQMDKIASVSSYTOO;XDWJWVNKKTMIXSQWFGLUHUQWLEJNSMQDBQNIZGEX;GYJXVXGYZAYCNSYERJPOLCXTDARFHFMCCJEJFZZJ;35
OHXUVQBUBCYZMI;OAWWOFHNOFRAIYEHUUCNBQXCXXSRKMYAZDOMFKV;AGTRRWKXZRJPXGDTEYIOBVASVHBDJCGLBDAZTLJRNTHIYOSEOZCB;35
OVTTBNALSNNYBALUUWDDXMIEJEHKKLRDQVVEEJ;GDQTMAUVXPESCPAHJ;XEDSNSCHUHZLSQZAMMVXKMHPGFKAMGPSWYRCGAIPAWSYICN;35
OYEEKBOODUFEBMBWHQHXUYOPAULLSVFJZXGRBOIBOKDVSVINJCXUEO;SULXJRJZRUERUDQWGPVSAMMJNSOKFYX;PLKKFZFBNBLSADSERNXQKENECHAOBOFIWWPCNZXQZIUD;35
PKNCXTADAXDKFKHURJQBBUQTHHSCXCTPXSQCDWGL;PGABAUQEVLUBNDOTQGKYC;IEXDOFTOKXKLACKVIKKAGGKMUW;35
PZIWTSZVQULTMCS;PRBMQHHSUZWELBJUBCHGVGPLGRZJJUQZZUNRJXEAUXMTFSAUHIIJWHPDX;MOVKBJOXPUPJZJAZSWWLFKMXFEQXNVGWZOCRDYESZWXYHDMPV;35
QAXQMQTUTLDLEMLEGVNR;RSZHCNZIBWYSEPLTLOWXSRITYFYNQRNCXXMTMT;DTCLCMSTSZYIIULDMBKMPDYKJQGYZHVRUAGPFPAYQXDFKKTLJITOWTNQJ;35
QBJZWSPRTMADKPJKCQGTMMCDVORICEZDN;ZMOHUKMNVHBQXQSYLG;MUSOEQPKYTJFBOVRJPZLNEKIKGOSUYXQJXVVSQOZSZERZXEDQUCK;35
QVAJQGRYNFKZPNYNFDELIMZSXJVLVPHH;TTPMPKUYYFFBOMTYEESEPUHJSINAEVOW;WOJLEQYURHEEVTSOGADXHJJQTXKGIFT;35
RHIJHCMTNBJJVUTHOELRDZCAFZPHVMEQONIZFKCHXRFDYPBPHOJLBWM;ISNNOYLYHWSSBSLVLUAFIL;XIXTEAVDVK;35
RMCLQPSSTSKNJNOPMMDLHWTOIADWQYLRCK;YLPUOWMGLOYBYTWMGRLZIRZK;TAIGFABPFZCSCAUEOCBXEWTNHAYPVW;35
RNRLISRZKN;BTCFOLPCYBAHIRXWDJZFPDOEWBRILFPBLMTPZYVWTIFRKAGY;HUAUDTYUYJQEHMSNULMSIZUNWSOHFKAVGMQQD;35
RQBSNZYBNOXLYMZNQSAGNEPXAVYHUBQBMHMPLWLZDBMZVOBNKNUKDMG;EHXSBJLBTGKYLBWMFYWVCKPUIXIZ;QZTSPMDEELIRLTSYWFKBJCKC;35
RVWOAWCGTFEKRBUOXDXLARRXCORHQQGMHNQVCYF;BDVWEPYNMVSWTOSENYFLEHGHLNPEMNKLNVCSZWOWWZKRWPQIEYRWAP;LFOGBOXKUVODIIOYBZGDYQDGCEPLRLDQTS;35
SUKNQXRNWTIFPBMWJUKUNGMOBELMRKCHJFBIYKICIXKNZTBIBGRMIG;ZUEFEFKYVJBELWZEULXZAHYOZYSJZLPSF;IJZCUWKHRIWLFSWXXPVAVMBCTHDGDSWIDHCEWDYUZFGKODCVLHBNF;35
SYXKQYUNTKDFEUFXVAZBOSFDKXONDXCRCICNRUHSMDJCAZEEQJ;NCCWUTRYVXZWLBVSLFICRFZQOFAPHYAZAWNKTI;EIEPCSUILSREDDKRGTJZ;35
SZCJAKKTMEIWNJDNRORCTXC;AKXFNLULAIHNALNZMXXZAYKYXFXQATNRFGMXEFVJUMWYYPYJC;NXOQZKAKFQYOTIJTLVZNCLZRHGRWEQPZCIO;35
TAPWFNZTKXVJVAUDBAISPXGWIGRUZSVWGFBBOL;XRGERLINWOHAPZNVZEBXJZVWMHZKTVUEKU;UQEMNYJJHPPLFYZNHGDYSTUXAKXETOPBSRFPVQJRWP;35
TXCRHNSKCBYBVKNMBCCRQP;FBTEJWVSSUAONQPLTANVOGBFRCHH;AKGJCRQRTERPQVJUWFVBXMTTQCRWUYIPOGXCN;35
UESOZFYQPJXPQJFTSBTRHVMWSJWZAAUIINM;BGBOKHLFZZIVLHAMZGRMXAYREXZHPW;LITRYWDFOOHDXEITTPRBUUGXMS;35
UWSHDLJYJTTOEMFJWGKJQWXRNQLQJAZHXLNACTQMNTPPYEJXBCWMEIJEC;QUQIXLNFSZRZLMBRLEQEFFDRQJWUNXFUINFKNX;HGTWBQOASPQTVXYNPBODTAJHADWCFPFPNNXHLSTKIOWJFMZXSPSZQ;35
VMVIVOCEMXKYUMFHLMMQKRHJFZHDHQFRWFZMVBHLPWNRHEF;FXIZAOGELWTCURRADBWLLYEVCFH;MNTQVDEQKHHJMVUSUDMDAPJAZVDLPLWRMOBTKRTGEPDCQFK;35
VMXZHZSWOFMG;CCMCVMURFDLIWQSOVZUXMVTYUTMCLTTPZGPTXX;JFYRUBFVOPREICUXWRBXJMNBFMOUCSUIHJCRDMGVMYBEYBDIYKXPG;35
VRXKIDLKDHSMDMRQPUKGXMNXKQTHIDUFMTNI;WFSYADVJAEMCLNWDABMKPCDQYKJTEGHJEN;AUCVSTOFVCCBETYCLFZVKITGEYDEEXJEIII;35
VZJCPBMYJYQREXNPQBMEJDXXQUBBXXARNUUSIGD;SABEFKGSISKAEPZAELBFMUTKVHFZEHDPTCLJLECQK;ZRWGLJBBFQLYDROTYROSCNDTOECDONWYNLZSHFUEJJSPVSHIVSQPAQBP;35
WDDGUJLGILNTNFAAOAJAWRTC;BQDTRPEFPJSKLYXUDRBXJTJWWFWUPCPFSAJKCWVLYNSGMWDQOFM;VWIWUBRHXGKGIKRZRYRHTHUYFHCJCJNUYJGSDMOSINRQ;35
WSRBFDWVLULQWGXAARBSTTUXWYZCFTNIJEJXVBWAMSWEYLDINXDXAUTR;QHERCWVQGLGAZSBKEXKJOSQHMHAWNTWPPNHUYEUVVAUTCMLRTCDQCSS;HFSTNQFJZSIANNTJAIETFF;35
WYOKEKVYKZDAXWJKKX;BHBMSAFKVSKU;AVEIOFPDQPPIGIJMHQTHNGHGYDBQWFHSVOGEJLHUOMTNFZYF;35
XCPODNERKXXRRJVZNKQYASWUCEKAQXMDDWQOYLGTYPWDRWDAFG;HYWCSLLMFYYV;MPXWXLYAPVHLFTAJZTMRSJJVFNCUQXDQZGOVLZGTLNXVFWHRUAJDA;35
XEGPNURPIYLRNISHPFWJYALLBXC;BQBUENDXJDTXQLBRPUBJUOML;FMFBLTYJAHIZ;35
XHDBZBFYNYDPBDQSWINB;PPQZHJZYRWFHEYCXSAEPCD;ICSYDDOGNOLIFUDOHDOADWSNWNANKGMPWFMTNOGSG;35
XJGLMUBEBGLEKAH;BYBZABYDJNIJESXKSQHEYTHOSEVNBKUVSDTHWXAJDOV;UKJPGHUOWYLCDBKPUMUDUAIAB;35
XQZMOXYWORCTVUMAQJEPQRBTY;DEUBTHOISLXCECHMGXTMETOFM;HCFLQZNXFLPPLFFBEOYSURMSKDHYZLW;35
XSDLNCPBKSXFXTHDGCHYQQMKYAPS;CIHWWNQUPBXKEMBAZSPRBKDMPV;SPVFSLCCNUFAYCCFVQWOLLYZNMZFFUPUA;35
XYBUSSFJUXNMQQQQFPPMHNSCQDU;GPGHDSGLMHBLGCJBKLBL;HWVEKIVTSXGGCSYRTAZK;35
XZNJHLEKPEJSNLNYAQXJJSBUOBZSSUQUPUFUYVSBATLJWMEZXVOTUDNKWY;NMKGGVSVCFPCLSOWRXUNBLUMPVIMBMVPJFKHFPGNPFT;KXUZWJFHXFCJYFMDAQOVWMBTAXBAFHITPBGIC;35
YBAWKPAFXAMTJSYBNRTMLXEEDDPHSEOZUGDTDAFCAXPQAMORTFAGJA;JCOZCQFQVSDQGHABAIPTOPATL;EQJZPZNTGTJANBWSHUDFBFQRIBTDRXZWRTUOUGIVJPMQBKKRQ;35
YFNZMNQIUBSBYODVP;JOEKLNJFIHCIRVLKVUKZWCQDEUUWEBFHTOSS;RVCWYLWVTBQCAFUZRAEKVJGFH;35
YJLGIOUDEWHADGIFUUFMJXOKWFGBBVAY;ZLQQJHPEPNLEDKAFXJNVYBWXBHSZELYPINCPKFSYPZDOIAZPICRFLD;AEYUVMCEOFWXIWWIFESJIOECIYPCZIYFLEJZXVUZXHISTMZMHLIMPX;35
YJSDMZIAINJCBDMEHTPFZAHXICRGVUJYPYHNGOFBKLKBZJGRGYU;MVPKYLOSINAHMZRVFYLYJWNTXCCYVVCZZVI;BVSWAQJXBOIEWOOJAVKOXKLXYWASQJIQUPEMUUOZDOIVOCHGSKDUUUB;35
YQCIGPYAYBUEWBETDSUPNQPPORHCJWYCYHYPNBIZAB;BKFEHHUERGVNME;VFJWGLAOYMHECTWPXDNYZRYGXEQCJOUKYZU;35
YXKDBJZGDKM;RXLTLJHJYG;WQOPLAZUUGUXFB;35
ZEAKYEXRLRPBDLCQCVFCOUKCQLKUVCSD;THAMBXXDINCKUGQIVOW;GRQBMSJEKAISEPVAKXOGEDKQXVICSFB;35
ZMFZZUTMFFPMGYJVQQIFIMENEFGZTJYMTJZKLYIKMBDBL;LMXSRVHMUFCHFYLKWGAJLAZSQMBSJVKI;KVLMEJINPJWAMPAJBEFXGXQPRALUMFVZHVMKERFPHVEZUIONO;35
ZSTOVJISEAAQFJBQIRKANNFQGDJMTPQKMAXVGBSHRNAUKVCCDJC;UYBXEPNTFBCJZWVCOJVVRMBN;GXDHONWEGYUSMJVXDRSZTEFANCBPZZBRKPWQEJEOFHDZQIBCFI;35
ZTDHNNHBOINZY;XAYDRRUJZEFDVUPQIPC;CAFHDKOIUJFTOZKYIKRYHVJCSASIOIOZSRDJNEBIBOGBJZRR;35
ADBURVDWQFXKONZSEGSSTTFPSDXYMVNVPBVBYELKMPDHOCCRU;UJJQNGVYYMOOSOLVILJSPMAZHCDTBYOPQRJH;XGWNSQWYFE;34
AEINTWCZJWJIHZHMUBXEXZQGPKDUF;PGGXNEIOMQITYIWVHBQGCSXRGTOJSUDK;GGXDPXMKWOHNCQWWSDERDVMLRACSLYZSNPCYHMDSOBPZFOETSU;34
APTHTRWRCUBDCZBWPFXLULEXPUX;EDIOREHYJYETVGKBRJJESPFEABRVNQICQSDOCFTFGUJOWYTWHPJXWYCN;RNGDVDXZMEVUYPKMENRPN;34
AULWYYVUNBKYDAVYFGCRFHADNMFRBFFEUUZCMNBLWADNOTQUJBN;HMHFBOHJJNGDEFPXISEWVR;OYXGTKWNXGEWYSJVHHGURDWPTIWWHWKDOBJUZGSZ;34
AWDYYSRQKYSTPBOTEQPWIJTBZGFLTEQOTDVMLITGJDKIWWMGDH;PHNPIHIPQEIKVOVNKFKFKJBYQNTZOIHENKSMJORKCV;IGOBHHHVTHISREYKVSBUITATFDLWH;34
BEROZOMJGWTZWDHGOTGUTKPRUMCDCXPTJPCFMJIULTVNTXBGSV;MDOCLMMNRXHBHXQAUTDLFSCNKAVZMFZGVXIQLQEJQ;AJREPPZSNVGYARGZNTVKVHBUDURETLKJSGITPCB;34
BSBKVTLTBIRBQH;DROHFOZTLCTERFUPATYRDEXWWVQNZWHGCGNEMKWBGP;GKGSMUOJTVSBR;34
CDFIVNOULFTQEWFRUQEDYMJVYABST;TJHUGGKQJWGSJ;KPZIGTVWRTOTWJPFBPQHRBFWHFGHZXLFBH;34
CGTZRRGMFGVXDPHXFCFXONIONXHLPTT;GYCRNVZSJGUDVQXY;QETUFZDMYNNJRQKPDAWHPOMARYCGMOTGVRSIWLUXNFPXG;34
CSDFCWLQEKZKKXLEKPMCKLSCNSYZLJUE;CFKZCQFFIPBCBTEZESNXZROWSTIFZHXFOGYGN;NZNJZEIQTVIWVHHVIRBYWPWCHEZRGAJBRYZESKYB;34
CTMUDTIKJGBXUCTPEAPNSAGJZUWFSWYC;EUAEVYUJMUMBNMQQZF;RYSBTITEHCANGSLOIZVGZOKKUAHHDANERFR;34
CXGXNGPZFZDDZRBIIHFEAPLZIWWULELXNZ;YEAFEAFREOMARJSWQWVXYXZ;VVWWOOMFUOUFKIEEIMGGKUNPS;34
CZIQHSPECJSZSHNYHYICRZIYTIFGY;LJKTIMYMIXFVRKPTHAMBJMRJBIZLOIZXYVRDAVFEHNOMYFBBFHWSCTCJGHW;KPCRLCUHSMFOUBYJTUMCC;34
DHURPEZCCDJHBYHLVYFTDGNOEQMDVB;NOXGBDMDPXBWYUJZXWWSXXA;YVOSPXHVCJWUWQFOJDZKOFBXIIOJGEQLSZVLPFH;34
DVBWWBLJLOVCIKH;OSKWCRMUUDSPQAMVURVSFJQXPJHVYOHOMMOXLFACMLPSNFRRBT;PVTBVXGKNIPAVXLYIWKFTRZTXPEBEWYPK;34
DZBDXCSKKWYXQLJL;KYUVMLJCHDGODTDFGKYORLGTWOCKHC;PWPGFSPSLTIAKJOOOVUWSASMMUK;34
ENLOBEGPBUNVNI;DXRDSWYHQNVHZXFCULLWORRDVDZQLJZIFJIQXXPRKZUPFBFYYAUSGVNEOFU;QXDDFGZSOXIOBCTXSMKPZMGFDIZWPX;34
ENTRVJSNCOHFNJNGJXYWINDATFZQJPEHMIYDVLXFHQZTVYMPZPKZSPHI;HWMNMCVZLZT;OXBDMAKAOAWNTWCZFLPUEKDOIEX;34
EOZRHNVSUKTTWKFIMCMQAMYZJJHDQYPXPV;CCPIRHZPUNCRWCKBQPTQRHBDHK;YEVHZBYNEOGZYWOSCNONWXDYKDNDPMZINFYIQVRJBQJSMEOOU;34
FEBERBKSYDJRNRKJTQLKHIHNEPUCTMNVOWEXGDSHPUBPXN;LZOVBKZFPWDITPPFAVKVGRTGMJKFRXMBTNFAHUUJ;VHMEHEMQDZLTJYUGVMFFLNUOWCKHIPEITWYQZKERSDREGCV;34
FEELFYSQPTYHJLXZHLQFCADHJSNAJSDRCMSKWVOW;OISTECWUBWZCOIUUVGDLTSYRRJCMJKPCENQDUEEA;JQVRTPYHWVOKBJMLBSIVVZVXEEQGDDFCVYQHAD;34
FSVMCHLCLXHOUK;SUPKLDFUPQCWCVYCWUUTKHTE;OEMELEEHECHTIWGWBILEZXQPLSNB;34
GHKZBETSFEVWUASWGVPOIVQIUMTFTXISSONMSQ;EHPZSMEBVSCGIDQPEICGVHFPXSFBLOHAEZODKRUCUVXTX;PQGVOKYGIAJJQRYDBUKLRK;34
GHLLJLJEMI;SOFFFPZUPIEQOZNXOULQLYXATAZPXZZDJVMEE;WJYXOMSMUJYDLFBJVYLUYHQFLGHDDQEITANB;34
GHXEFXDSROHRMSAJFZAGH;XBZCZWMWTZOCBMQTF;SLYUGVPKIOUEORCRSDO;34
GJXCJDDBBDN;DBHEEKVXCEYDYGUVYLKHVLQWHZPITIASOLVTBZQQZK;ETXZGWRAZPEZQOEOFPWJAMYXSNJAQPLQPZRIR;34
GRIZRAPCHZPGXGMKQDJMZJTWXHX;OYTOSMIXUKAC;HAFPTZHSZDWQE;34
HAFYHUZVCUNMIAUHDTJFBEY;DMGPMDYSCFBRTDKHOVVIBYPDHPQWINFLBBWVWMEZYUVTEP;PNGEUMJBDOL;34
HFCPVTQNOOWMYCJTUMYMHVMJOAJTEOENRTSXIMGITNBSRJUP;BMCXSGEHORTV;AVBVSPSMSNZAMRRNUYCPFYAM;34
HGYXKLFPAWUV;UTOVKKRAOBTVUXKGGLFYQFMXTFQHYKPVBNKEC;ZLNNVHJVZICRDQKNBVBQFXULWLMN;34
HWVFUCWWGETJUD;YMWAQSHXBIYZTFUXNYAICJXZN;PRPTFZSDMFQCQFCVLJZGQWLGQMC;34
HZNAAKXPCAKDESKZSXWKUCAMJPLE;MPTELXCJZDNLJIRPHMOBTMBIDSEBAXTVQYFIJ;SIQMTJWFUXRYFIDBFP;34
IEFFKQHYMOSAUVUUJUW;FRPQBNQVBNPFLXOQTPUPISTRMJSGRN;QKIAYNYCPHRBCUKN;34
ITDNWWAFNSGQZPXMTUAVLNCLZJDPMJSHNYZRETXQHKLVGNFZRAS;EGVFEFPEPONUXPASLUNAWEHNQYDTIF;PFBEKIGTVZFSFUATOSKKCGFKBMBWGTLLKZWKJTSLWTYMBPL;34
IZTYZXVARKKJULXG;ONSXXIZGMFX;XLQJQQSFYYNYQ;34
JENTLLNKWPDSSPZ;MWCWLYUMIVJJXRVRLIOFHQTVPCMMYCLLNG;PPCOQNQTFTSROOFGWPOEZKSQKTGBRWYHMLGWZPN;34
JEWVEHLEBOERGSOPK;ZGDYBXITXLCDJFYTNODEBGYEGKBEBITFJKACZBT;ORCZKASNVMOJERUVUBFZLIIFERTBWZZTDZCCQQVBZTUOARKUIOVSDWT;34
JXEKBVKEQXUBPDROJKYIRVFVCDRWRSIJMYMCAXZSCMUFESQLXULU;RTSOLAEAYLZJXKYCSFMUOOCUBPYBOEEWFNQID;UCRYKEDVNSVTZTXQ;34
KCOKSMBOJBSJRXVUHRRMEDXWDS;GZDMLGYEPECUKKIHYMXKZMEBDUQNWQDBYNCTO;ZLOGQOQEVUKIOMYPWTFJVCYNCLYURJBY;34
KIFOSPEISZRZYPNGYMFIXSVLDYDCGTNSMHBEXWQUJJVWMQHHZFEF;MUQHZEKAWMLQRZLHFBPEMACKNJT;XKSCFBTZBMEOLRNPBKPTJKVUCRCUXTXEVJUOGAFNXETTBZXGFJFX;34
KTCNPANCVDGHGUIMHRGMBT;OYDVECPDZFNCYHKMSKICDGTSFFYWKWMULDJWQFXO;UXNRUPGLGTQZPFYMPRLGJOWUGKVNSTQLWMSC;34
LFVWFZXRUUVMKLEVPAVHGXDNDXACVVYVSE;EWXIWDPBZTRBYU;HFPLDPYCLJQKUGYMRBFVFRDBKFOTBLCBRWNYISPQGSPLARIJCBMDEWU;34
LZOYVXYLMMSGJKVDODKUINWAUQDNTONDQNEPTTWHECZSYQPMUFXYIA;DERQTQNFAL;SGIILHOWQVQWVTKRUGYGKZZIPBFPACECNLFKRFSXMOEPFTXYDBIW;34
MNEMNOURKUXYTRNRLCEYRGYFJQCFWCPWWSRHZAYTRUTWYJDLLLQRPBHGL;HXCEKKGFNOHAWLTMWSKHONBWKCFSGIOPARTKPWXUQSJNVW;LBLQFCEPKGRKRLXJRZYCNWX;34
MNHZUXWRGFWIDHTVKXEQRTZTEBYPTVJQJRUUVRVMHRDDITXWZUCGZ;MUNZCMBHLORCPJNMHCYYLGYXPIEVVJKHQATVPHTIXLZLWJSLLJCVK;OBJFJCJCXUGUAVSNXAQBCZUCTCI;34
MUJKXANLEUOTPSYTTUGJKQJQUHNFUSCPYFJJABCLUEL;TVKYMCLTPLWLFOKVQUFKPJLIJCARFXZYYNTRXENDQUUYKNDUL;STBEYFZDGOJGNXFJOVRZTM;34
NMAIJOORWBCYUUGUDMATL;LHSSJEWIZWHRWOZWRBLFDNIRXTDPFWGFJAPHUUIEFRPUCTE;WRKWTFISBKTAGYZEW;34
NNNUJWPUTVFWTCUPLCTFKFGRSXJOBMLKCUSJPUNL;YXRBYUIBEIIMQGLJILCCTDQMC;STUTQNRBLKARFBFRMULKADYLLHHRVUWKYA;34
NZGZOMOAEWVKQLTZLHTRHDMSTJMUVGPEBDLBOEAZWEOYEHIYCDRA;RNVGCUNQNYZMLDAHWNJERYLCZQEWLLFTXGHNKQU;QPPUTYHQJIFQIDNATMGWXSNZOPYOUASIXAFV;34
NZVZVKTTWCZOVFIAEFXVJTNZJHRRPA;GFYRSPDCJSUXEXXAEOQRYUAIAVEBWARCVNR;JAFGGBRVEDRGKTFZSQIPWWYTIGCTQKPFGCIFUEUCTQPR;34
OADAQMIGEIGARXUYLRIYSBLZVUNMKSYDHEC;ZPJLGSZWEFZK;KASRCBJWFBECGVDHLXGJDRIHTJXVFRDPPOMVALDJYDDOMJNLNQ;34
OCBEKBAUOOHVITZIYLP;BTYNZPIBOAOZORHTHKCMSNNXPVBLFXFJPNHTAGCNFNLEYBXIUFDQX;LKRNWCRPOJJNVVMWXYGDSNIDZKQENGVLRQDYLOIEMB;34
OFTCBDWFPADDZDECBWLMNOAXODLZ;FGEZWKKSMRR;SYBNPTVFMAMNANFKJSNBTHTWDWPCTIK;34
