ФИО;Факультет;Специальность;Число баллов
PZUKFXOFNLXOEPIBKRHJALXQBYQOSAGAIQDKCYFJZKGCGTJZX;FITZEAEWOTQRUEXGYSFKLGYZZHKEIXOBVK;ZSVWFVAHWFPUJLKQPQBWGQANSDMNKTFPEU;64
QEZTZAWZXKJLIZXSAMIYFWZKJLORZGTIDS;RSXQYJRCEYESILVIAGKWPXXJRTSCNIES;ZZDXKIGOKYSTEWEOTXBPGHYFEENQJIGEOVMPPFKWOSXXGB;64
QFHDPMZTUHACWAPWZKMBOPRJRQQGLSKBDRDMRHKNFAYHFDJVKDOBVW;REZJGKSTLVLJOSDRUMDWVDNWKFZLTIXLJNQMICPGVDZHAH;VJNCUAQHZRQKZUOXIADXWTMOTOVTN;64
RHIDTOWKIZIRFIHAOCXGAIFNSEGUOWO;AWMVNFEDDOVNKDBFZVFBAESHSHWKUYXAELGEYEZIJLUPYQNQRMGKLUYREMP;GHOKKVXOPYWVBGUYMBLKFUVJEWGDLYHOSYJXLLETFP;64
SPIQSVCTBRWSAMWSHCJDKZJOJBDWCMDCNRRKDOQGWAQ;LTHWZPGFPZGFOCUTFNZKIXPVPEWENCXSBRVUZCQTHUNVJVULH;AYETGYUYEWAPTKRMRJSBYOLPRZPRFEWTHPCWYNLOKKVUIWPJFOB;64
TBEKQBDDAPNTUOSHMXPDWRCKPLM;UQYGKPHJVXBBVLTJFDDTUVWYMJ;TXROTWCZFD;64
TPUZHIWMWXPHZHMHZKXP;LDRVAMREWST;MFQTZZDYWMFINM;64
TSZSGVYLJJLJIRGLSQLYSYSDJRAYZMX;KVDTEXQAPLAABE;ZYXEBYMMKGDKCJNRFVJHDIMJFYNLWRRQXUWAQCLM;64
TTDYDPIMTQXFL;NNFPBVUOXGEQUXCROMUPHNPTMIYBQARHMTD;GDHWOHNVVWCEYJXTFAVMVRWENXRFUJKXTXYBRGZR;64
UEKKUVHEBGQHPLGVWQFOMPP;FQHSNGYCJEAFGOSNR;INRUACUCRIABZFFVVHUTOJLKZAJSCZN;64
VHQRPFNSXXHQHODUKQILXOMGUUBP;BVDQOJFRUSDOSSMZNRZRLKRSVT;DRKOHVPZACSHHTLW;64
WITDLEOCWTCCLOQZPOELZVJKEHKYFDZLTWYALVLENCA;JWQNLIDLUFPSRWBPNBHGH;URPQMVVHSRIJCYYAOLMFXHPLXPNXYSEWZ;64
XBZPXTBDRUJFHXCUMQUAKIWKFEVZDLVATGZVNUJZLBMJ;THJZEJGFZLQNZUXJXBSMSETBOMFLFWHKZSVQNUWRZUNUOQ;RQNRLNQXCAZ;64
XFAWZBDKHVNUWIJAUGNQVXIUUGOIXBXB;JBDEGNYZRIKHIGTSQCCETRBVZJHUKUDTQIAUXINBBAHRWZREJLYKCMMSFCV;WSDMYMVXKZOLSNPTXYFCJGGVBFMJIVWJIJTUITULVVXCIXHWYBIJMUES;64
XXVMYWURBNYGVTXSCTBFVQ;DNTWNVADIKASR;DRJWLNIGWNIPMVQGMGIRDAXNWYWUZNSKAV;64
XYRVCPNSWMBJZRCPRLOQXBFZRFJ;EDPQBPWKBKGAA;GZGMSJWZUNDPVTAJBFLWDQYDSXM;64
YOCLNSWOSNXQXOOFFCIYPTRA;ATGCKBHRGJAKSXJIQXXHOYAZNKGSUTQMNECCXKTTZIVVKRVHMZUK;JCMECWXZZFULWRPENIVZYCIMJJZIVPGZAZAHHLBGLWMQAGYTVBR;64
YTFPOMYSHUTAVNDLSNJTBSNHKLUNAWBERQIBJNXSUXMFBNWEPUKVMPJO;INZGKTPNVUUKXIAQATOXEMDJAGHRKYELTPERJJEKZRXXQILOLZXYYICVDLW;STAVQYJIICVJQSZLIXCMXKQBFWBFIUVSSGVKACULJNYKNOPH;64
ZLQOLHBOZUJVKTKPPLLPROSUAOSWCBBUQAMUCTDODWIITR;RKEULHBPOGS;TGSGPLIYAYFUOQJDSWATPJYOL;64
ZOQKEPLSJCJYJVAENRQKXGXJELPKTUYBDOWLUHJDHZCVAXAAWERYYP;ZQIFWCSBIKHHZVXZXMPKKXBQKUU;JZBYAPSKRUOFNFRTLQSDJNOBZRGCDMLRBITGHQXHTQGZSCJPGWYBPAKEE;64
ZWBIQEKAVENR;ZNLZGFNOQDYCQQNSCLYXWRNH;FQHNZURBZGLRLQCBUZXAQSUSDKBWKHZTUSAFUXAZZCXRYFHM;64
AAHFEUGLGERHOZMGNEAFXBNIRBWIRRNVSAVVECWYQZKQVLOC;SOVMIQPBUDOJMJEVMHUVEFTGF;YFZQQYASLLNNAJDVPXYEYVGRXSSKSVVIHKHRRIG;63
BNHWPFPMEXKDFPLJRYZSQMBCAEMXAIFYHPGIIDTNQVTFN;RFXCTPIFWUMJKSOJIYRKOWFPSVLTZLKBZXYBSDPD;ETUDUVIWGHBPTCHNXFQLIVDYIAWOTZBMIEEQEDELQUB;63
BPIERLNIHHCFAIQKWGLRTNSUOWYEEDZTTEEZSELQSHWNKDYCVDOGER;PDADFGCVDNKDHJLSNBKPCIIJHHCHQKBMUCOQMNWPEUD;PAFQVCDVRQXYLOVUGXVFDKDQYTLRJODMR;63
CXRCFLRGQUX;TEAAKQTRQKZQGLMMJDQIAHIUSWBJGM;APRPZAPFTTXDIQZNDYAEMUVVDDMVYPCNBRMJAFBQFPHXR;63
EKYFKVZYDOHQPWYXAWVPCJXJNAOJSALWER;AKLVODENKWNJCKCPHQHCJXBALOFCEYKID;QTEEJELSZLYDWPKUWOCWBF;63
FNWBXZHCUBXFGYDGLKUNIS;CPPQJMFWYSIZLSUJB;PWBYQWQOELRPKQMALWUUPMMQIXLJBMSYI;63
GDLTNIYGMEJCUBS;CKGQDHAJDIXZOTQFJHALDJFTNTTMTPFWSXAKYWKASLOJESEWSGVEYK;CCZKBQBKAQSVLZNSBLNGUF;63
GURRVSTYCGTJAIDUL;NVDEPXIBSCPOFYHWSVDTXDPBDPSGPVUGTNBBKRBIPWZEDFCFYDKK;FLYQFHIBNVOAJDLQWRINWCEEGQLAVJMGJXVAOBYF;63
HCKLRIGPDSFXPLGQJILFQXQFIL;RJBKMPDPKGAQXQSLMENVIOQKQWJUOIZOJWYGCKZVNKSLKPLOWUFQOUSM;NXZFEGEFQBABFDPBVRLCCBVSNVFBQB;63
HGWMLVYIOYTVRESTRHDJGHHCPYBRDJMMLJQJPDORLARKIHUSTEVACKAFTA;NOUEQYYOUOIMHNDDKGPCMDWJAKTLOWYTMLMSGIXXVMODDYVU;UMUYSMCJCNHOOKMZLFWRKXMRRGGHAPSYNYDRCMV;63
HKTNOGUHWTNX;XWYZTRZEKDZECKSVYIRAZGWBK;LQDELZBYDEHYLYDKVWZWYLHJACG;63
HLPZWLHZWTRKTZMXMBW;GRXHSMUZFGUBYQYEQUQGASMNHZ;AHLSPNGYIZONUKTURKKPTLOWGYKXLXASTKMSGBIXMLDALVXNYGOS;63
HWXMQMGAIKLZEJEFUWOOIGKVCRPKCSETUYX;SJWFGUCIZQUTRLHRAIIQUSMGRXQECQDNZGCZOTDDOHVZVYDCEQCAXKYWKO;YHJTSLXSLKW;63
IDEWODKWEWCMBRPXGWMXTMQNTAAGQTPLQCFZVSNCLEEXZVNQELEMTLWA;GUGMCFBKEHRZSANIGHY;OUSOGANTEPUQLJSCVX;63
ILMTMKTGRQ;FTLDPYPLXHYIZYVYXWLIBHKIVIRJXIFYGLYBHTPXZQVYAWEYUJJLQDUBEX;TQPZBGLNCXGFERBTCBYGTCRDEDNHHCLDLBGOMRP;63
IRQUNCQHBAUYCSEZMFXBHCVAKECGPJNHINJHAK;TTOPNJGLBGUPNIEJKVGRNLMWHVXWWGCJDCCDHOJFGZGMQOVFPPUDHWEGUTC;DOHUVUGEUJDTXYIHGVPCNFM;63
JENMFQEJERKZSAUHTTHEMIWOGSYNZNUBBGUFIWUPIAS;FUOQQWDQXMOHELGITKHQLVPWQQYSNB;UXGXUEFODU;63
JFXHKMMTJMWCYDU;SKSSVKTVQRCMYELZJKAAPBEHHGDJQOMVSQVGYIODEXCOUVMZ;JLIQVHTVDUTVMMHUVQZCBCFTMSVFEZETLDKHAEGPCMLQNDHXSPHIDR;63
JWWFNLDNLAPTFVQQEHSNKSSUFAFFLMPTTFVEHSZRNAUGZTLBQL;JHNRIMVQAFPPGVJWKIXA;UEAYCPIFDJOCVMTCRBBDWMMTZSAXAMS;63
KGBOOTCKZYMMNKRPMAEEKUNNWVVXNFFJJNQDYLFRGEPKILRDTPXILN;GCJKODBGRNEYNJGLNRRTWKKWESWBIPYHJSXZIVLQODCZED;ZKBZQOJTNXSISIMQDNDQKOARZWQSZOOUHTGXTHCQAFFPVOYUJAAECZHT;63
KGLRFIVFXIJVQDOQDTTEJCBHSWLMNRILCDM;XRQBXZCNOTKOUMPXTPDADGCYVHZFFVJAOUCBXO;OUIVFBEAWLVDVCWFMTSHFCO;63
KHDWGRVKMXFSZGPJOUFYTHTOCUROPHVDMGCDBUINIXQZDCUCMLJY;FHZZUNFPNCBNBUFRIZFTEZYUHLUUOJDLMWBDU;IXZLKFSRLMIVKFXJCAXWMICEZAUDJTUOWCH;63
KQAPZLXDFFLOSLMCNEQRVCYUFANVH;NUCADXFQNLX;SPREERXGTGLERRWRQATVIFPPELFYGPMNIXYQQTWLQMLAEMHWNFXZQHSDMBD;63
KUYYEUUZWDBPBJAYDU;SAEVODZBHPMQZMPYMPDWDAJVWWNEYATBXYPQDWDPNUCLNLISQZLVLX;HNHDXFLIGESMDWAGBUPAQHOFBYOJPPPGQDQUVSMMDRZDZLMQPTRTQQHH;63
LCCFKTZXPHXAGLCHDHEUAFXXDPFPTSJUTFBRIDJFJUXVZFFHDGOXM;CINRQRGTPZTGMFTQWDXYZRJFLFVIEYMGVDZDFKPUPUMKVYH;SYCOJDQBUPRRONNXMNKGPHTSIWC;63
LDGUUHPEGXXWKRZEPQVTIQLQHVHQCIFGLFNJSS;FQXLPWCHOMICKBWOBJDOCKULRJNPBAFTLJGVTVONXSFVTQPSIBDQMGPJPE;JJKAVSMCUGCVGGHNPGTDQURYEBKXVUHVHZNPZDSTJVABEVLO;63
LHIONXCPEDZCBOTMJZRZNILBJYWKAK;OQJDQNPVWTIMF;IQOSQVVUECOMEJIUFNTWDOPJUMYCVKAHSDIVIRSBTLBKHHEWKHPQTIETTCE;63
MGHLMQKWSVUZJFNCXUNH;WJJEWURLHGBKAULLKSRNVJSEGCVTQWZUGOUNBBGPNPEHOEM;RICIKOXFSXIJQZFZGQLXGLFZOUQOLQQGJQZCHQNWNI;63
MLLYECDRXPKSRXOFXBQCMTHPOQXYJRXDTAQPAXJCQQOTDNTPI;HMJOFQGRFJZINTQHGWZHBMQOFQLV;ADLZDTBKYVSYHSRXONFPPMMKXQVMBVTDRIVRWJEAOKSJV;63
MOYDFNBAXNMIQTEZAHOJZCHCJXYIRDSZWCIQVCHRGLQ;MNZEAUMIFZWLBFAWUUOWVFYQQXGGZPYHYEAQGTTGDDLLUUOMRRJWPLU;OSZWLEJEPDBCMYGTKHSAZLUHMXZSJGMAQQGCKIOBUCHXARD;63
MSBDMIVYBHZQIPVBSHMFLHQSETPJNCGQFURZ;ETAUYIYVSVZKLSUFEOYZCXNTXJHFCEU;JRPMRXPQDHJNYWCUFYCO;63
MZSYHWVAZRQKFBKSIIKPVDLXBHSSUXWXHHZNPZJUNXQKRGXPEGZEOPUC;SGBUWTZLZLKTBMMOEYOUFOJDIAUNFYVZHTKBP;BLNTTHBVEYGQCDEYXVFVMFGSQJTAHHPERL;63
ODWSLNGGJVHEQLLNETXFRWWERNQEFEWYFTNMLAU;PWYFRIJBBOODAEZYBHPSKPDPRNDPJKZTQSJEQSUYGFAVYMKKRSD;ZLAGVFJSUUDLJFBNZWUCNXWSVPTEPAEDTCTMHOTJFVGV;63
PDTSFOVJVFVQOLDDC;EEQYHTJWSMMVNYKGKPRPVBDMWTGMFYBKVIHNUWJUKWNT;VFLDNTNNQSIEORWWJWQJNJBNXNYBRZDXTM;63
RUBLUDJEZKJLBGZSMUHKHNKCNLUWCKYUIPJURUD;WVYIBZAYUQCOONLYLJMAKH;RMKHEHOPRTTJVVCSTYEJOPFOYPIOOTPAJWSGQDYEVIMONHKEPLOWZPLZXOI;63
RYTNOXUDAOZKXGNKWCPEMDGEXZAUQLPM;PRNAOVUXXVBCFEZBLXJIXGWTZWLMCZMLDXYZKDVAZCQTJTZJWRRCQXBR;QUJUBVOXSGILPWMPUCNZWOPOEVFGKZXVFVQFL;63
SNHQZIGTVYMYLOEBQOUMMTEBTBJPOCDISNCZJGOO;HYWISKOTKGITVUMTOPIZ;JDICJFKWMVNCQAZANR;63
SUWURFKCGZEDFTAKBVDFQRHCHRHVCDC;XHUDXDXVOPJVITRVUZTSFHPPRRMLNDNEQNPLSECXQLYIDZEXLOLRUZ;XMIMVCLXIYTOAZLMXJDSHYOSWJIWOJSJILJEBQY;63
SVNAFIUMVFJQNFUYARMZOHBYMZUOGMVXFYWHEJHTBEJ;PJOHRRLZDQYRH;OTIXFSGPNNMCAETNMLDQJHIBXJJSZLNXUEJRQLXLXFJVBBEMEFPURI;63
TIRBAVZRCWNRJLNQQRKGHTUXYWBHM;VWAGWIPJAOLVGKRKNSTYRXDOJSG;YPTEMANFEDEIUJTRIBNSTVWYZNVEECZQOIVMHJWDKKNKGEABCMYJIVTB;63
TLFXQDWSIXZXHQCLRMKZQGQAZFVLSCZKXNNCPEAPWNTPNXBQFSBAKKJ;OWZMHPJLGRKRSBBNHAMVPRA;HWKTPOYUUPXDYE;63
UUIJDLYAQHLQPFDWNBVZDVVISSQFALCZCEOMIMYAOVZYBJVDWJOB;FAICRZSETQGSJQNTLABPVZRKSKPVGQZCVGFF;HIWRTJZLFVSLZTWLWTCHGLVNUIUFTEXIIIQXR;63
UXKBFLIUEXMBPXGUXWHXOCCOZHFJBZPCQQAJTEPLEEGEVCSFOVEHUQXI;YRUXFMOHZHXSMILMANNQHUPMHROMZPNKWOAZJEWWGHAIWOOFMJGFYZB;XEAPUFYXBFVCNCGPSNBORPPDCIH;63
VWQRCDEITXMPODTGSJEOWDCTLSENPIMZHHPKXNUEZHPTWQODEUPV;FXHTNSJZMGYCWJPFKQXMORGXVEYNWUZIV;AHRTVZNWXPULXSIRQRDPHENY;63
WJSSGFMGXJAOBJGDJJFSDBRTX;WPTTCVPVUEKVMHMUPWHINQALMIKHNBPFUXEFI;KYVLNZFIPNWQQJCWRUPVFNEMAEYABQNKBVZNHHFEUROHSKSHJW;63
WKLSNPOEDSBHZSBWABQLIAMRJXA;NCIHYNLSBARSPLQYTVRLJHDWVWL;PNZNOTPBGAUVZKMJEQXUZXORMKCZEMBGEEHUANEMMAVTJEMUIQBXPNUUGXV;63
WMJNGLCSIVHLGGKVLAAEGAMREEFLXFWWFTCUQEMXJI;NNRUFXYBTRMGNDKQ;VRBMZFLKOKPVBESCCIADQYMTCLGNSHDBBUYFEZXJOMDGYDRZ;63
WOMLZOCCJURNB;ZAYYKXVKOWRMSPJRQPRMCBWWVQKAMAKEHFRJEYIEXNZH;RLBVENXHHRZZWAGXRWOO;63
WPDDJDQWGGOAUMDMNPNHVSKTMQIF;FNUFMVNKAZMGURJNMFETMFTPYOTLTG;HTKYDHWOOUZQZZTTFUKFWZE;63
XNJHVTKPTVBLVKPMCEXOXCVWQAEQFUZCJKHRFQLLUMP;TRCUKZYPYAJZEHREUNJKSTQBAOCOLSTOYQKTAWLGUIZYPJ;SVECFEJOYKYBOAFTXJHODXFTKSTJD;63
XNXJWTZNYJFFLZOKPYOTCGILKXSAIBVBCBGKGCSOGEVMJYCX;UXPITPCUEPQLJNUGPBXIAFVNOXVLQHQXGONLMEVHDUQVWYYMVARHV;HXAUULNPYVEZPHJPSUCWGIZGNWXMJDTFSXIPHOYI;63
XQJJAJIBZDRMDTMHDPIREKFCWFPNBGYRUHW;TMOQVEIFIZUYCKOVATJIDTXEGTTYBPWEKOAKF;JYZVHPNRUBPTESJDTEGLZLLMQJPNIXVLDJAYGLUWJQEGJVWEUGXJJX;63
XTURJDGLUCNAGHBBLONQYJQMFTRGNFKWZLXPWUGOOZCSQRDSMDDN;EZDFXXXYLUQAILNCZSEPIPKMDBJNQEBRURNEYLXDMBTRNDUOUPQXPCJM;PXXHQORJKCABKHLLMTI;63
XWAAWFTSJZPDGGACD;FQHJQWKEGNQUPCRSYPTVATPENNIJBPVBWONOUIUUPAYCNTAVC;DXJCSGTYETMBNNADKXJLHFVVOKSXMGLKTV;63
YICGXWBZCMKOXQVJMCBEXJ;TCPBPWTPPYGZQLK;OPVNKQSKEHMOGVMJHUHCLPVIJSEFVSJNHTVQX;63
YLOXFYEWZNSJNWHKASKRWPIXEMUMBMXFSKYRUNCNJERNLEQ;KKEVKGZXPSPUGKTBMHIQRNY;JIBZZOHEKBCVTXVBRXTFQKOXPCFUPYULPOHFPQOSPGVFAAXOSDXFLWM;63
YNLZJCASJALEQIFJRQQBVS;IUTBXONVZAYIGEWL;BZMHHVFCWTCKLAIVEDTKBQFADMSTJVOF;63
ZKWZKWUKJQFRTSIFHGATXI;SFKSUQFISUYLHPEAUGJSOIQQNWGENBOHHFRYBXICWPFODM;VYPYBNXXQMXGXIXUFVXDJJMBRFSXUDRU;63
ZRAZEAPPHYRERKVFOUGSARC;JSKXOTMQPSZWSEMAHEGNTYOCRVEVFFB;JLMUTNXFBOIYQLVPGDYKXGBCWWAHWOMSHYBAKYGODUTJFUIP;63
ABUWKHQYYNKBMDJZWLFRQRVXXMTQBSGW;VFPYXNTZTVWENTLZBW;XZBFEGHINMJZGCRUPVWPDTMUEHYNXECJNZPBTVEWWBWUFBS;62
ALXPPJSBYXUTESDNMATQWGEMDFGURPOTNODPODVRFECLEBYNSUXIHVDRJ;XFUAUVBHBZXSZPGXUMDOVLUFHCDIYRBBNLROIELIJXY;XILMICFZINXWYQMQRWJTPYIPYMXVLWQGPLADIPUB;62
BQQMAKSAVNYOX;RLIVHFKSWXMENZOIWFOPJYOJQPECBMWUSDCALYWXN;FHWLZKEHDWH;62
BSRJLNTTLNSCEMEBSDKH;BWTUMIGDVXRUJDQBPOTJCHMECHCQHRVYHPK;UQAWRKGMBFXQQGNKLSSGDHKTWMFWHKZPKJSU;62
CXSQJWXWQHURZVVIUDNWKSTYTURZOQGDCENDFWG;CDBHLJNXUKBRYUMMIPBWTVVDBLAVSVAGBRHVJLQISBTWSNH;FQOCLONDXTNCUHE;62
DFFNECRWXMZHHQKKXBTCVMIJJQCWIULUNGSLWRSXXRKKAVDZCXEFHMKOXQE;FUFRYBPLOIKBXEGUCNOJIDNCFYECLVIZNRSKHXKAXWZNTPWXNPEBBBXOJ;UMSYKEMNGISGKSDAPJZIDOPIBHZLJMLABULAIQNUUZVK;62
DZYZDMSFOZWHIAOBCHDWAPZSJAJMJPQJZTGLAWCKUCTHYINN;ZRSSSASSPCOEPZJCWOQLBKXKLECPKJACEHTOSDXORCZXNU;QLFZLEQWELLIGAKCZYTXNCZTUUYBSJGZPKIDIHWSZFFPUUXOGYHM;62
EHVVJJBXGLEJANQFRQZVUGRSSEXOVWXGCDOQAVDADLI;RMIJSJEWONPKSRWTKWXMZSYSKZOVE;SBWSQEXMUWQXHJYVRKHKIHS;62
ERYXLTIERTWWGZDFLPW;ZPARZKXYDDMHQCTVZKWFQXPY;KZCYRYOPDNYREPKVDPDZMFICLQWCHDVKCFXT;62
ETXIJOHBRHTFGIYVEPEYOTIGOUULRIVPIKSZBAFSHYQCFLDR;ELUHRVBOZINLAGCFG;IUTSIUIVUUDEYKJHIERLGIAMUCDATOMBHTJHOQASFLJEMTYTZQMA;62
FDFSTUIQFKNOBUEVCXPMTUOFVJBCJBNPTSHKVJYBUSW;PRLONVNMLFTAHZYYTZPS;JXDJJLLCVIPJWQUPOYLZOO;62
FHZBIKUFIOCRVLVYZXBMDR;KZMYWTKAYFXMJXC;EIAWDPTYLJHFKBAMUEVALTHUSYCJCSRGZRLHFHNWQT;62
FRRQKUVTKNNYICVZSUFKFXRUADEVHDHZVPVIMPXWVIVOYYVWFRFRVCL;LFAWMFPYCERRFDBWXFXJAHDYWXKXBWPTERCNL;MANNTLWYFLCCNNDHOKKKJDKKSFBZ;62
FXUXXWVOJRQGOYDLFUFDURJJETOHKQWNPRMVRAVSFZLLMH;NVXBYGTJPPMXJDYAKFSUZYEPXPVLWKVQTYALGGPTADUCJNMWAJGJQPWHAE;DCIXWFUVSM;62
GXGFWYTIFCJKTLPVZHHMXXKOMTWCVYXURKG;OJOLFJNQQJFHTRKYRURNYOKVNIIVP;EQPHEMVNUKEQHXDOGIALXCWEXNCAMHRURVJNUKMKECLGNASPOOVUUGODKWK;62
HNBRSGWXXEPRLKIIHIEJBLQLUBZRTYGNE;YLSQMUVYGRSWJZIUXVSMKQREQDIJ;LZTHODKTZL;62
HRLTGLXCTVU;BUAXCUEOMYCDRUOVIDXGGPMZJSKSNBIMDTGF;ROTXOYNEMMBZXFJBBDEONFDTLPDILRYMGQPPXUNIE;62
HTQIIETFXETTIQOXQBJGODPHXWKYDRED;ZHMREULLIJHQPCNGZXUXOHTWYPOVWGVHADPFANYYPRGYNRMMUSJW;QMLIBASEUYUVWSBRRHNSCYXH;62
HUQMKEVTFHDYOAUBHQA;SZARXUDWYMXFTPLQVDP;ZVOCXRYSMHFHRAXQUXHYXKFTZFBQJEBBMGGB;62
HWKAJQAZGGTDFOVSTJORDSDDNFJDEECLTABFPRBPKZBWPLVX;FJSNMNOKSKGYSISERQUFHUTPJLKKPYAISSUAEYSGZ;ZNUTUFELPWSIGGAJPPZIAOBPKVZFHIITSIQ;62
HWPIAKBZOVETYIGGFHXCWTPOTLZFMQMEXZCBZKQOJ;XPGEFFNVREZPSGRIDZBDTYTTANLETTHUOYBYOSXXV;MFPQVAYGWCHGVGXZURJLLUKWFLALYOSMPFQPBZCBRQKSXHUIWPZQTMVWV;62
HXFCPMECUOJOVXBZJUFNSOXQNCTJNDUDZMNTJQGVTRXMGNHBKUEXFJT;GIGNWSBRLAHCNFATAJQJFNIWCTCQXTGSCASEUGVDWWLTAOWGXJE;UTDESIGHWYEGBJWDXGTALNITPISKVXDVVNASSKYDXUNYIVL;62
HXRCFDBXXBGKYWQYACL;EHQYPJASHUQU;CZEMPLFJJUXIABGCYCYDAJQWG;62
IBHLYBGFSXCEAZYWSPRL;WYSZNWNDAMNNVFHRFRLCSBNWB;YMJCIEHWHGQZB;62
IUACOULENMJMOGGELYNOMJWLEFKLEZXSEEYDEFMKIDAI;RHASDHEANTGQXRVFCBBHIUZNTEEWXUNMUJHJICIJNVAIZ;ULLKZQJNQFISJPGDQVR;62
IUEFBCVZZMDEXMOQUZUEGVZDPRMICKQXJXRPZIMV;GDNGDGUBTOMLWUBNJCZLUPT;DYCAWSEJBNONWZSMOALCMPZFG;62
JAXGDZAQUCWHBFJTAONKEQNXRUKZJBSVXDHTWGUCAATMIJVDWR;FUFAIEPEUAQZGLPPMNLGAIROFCYHWGALCGCWHISJBXHHFEWGSQYZ;OSNKFMJBROHIHJAWISXEAF;62
JEPNSZAQCUMDRBNCWDRU;ZYPDPSJEFNKCENCJYUOEHKKCO;KGHOTWNYCXFXJAVNUWZLFTWODBOTXGBULCCBQEGLAOWGYCYF;62
JJEUIWCKLUDEDPEMZLTTOICAUGRVHSWSGXRIQYJOOAJTQHZNK;BYYWTOLCTUUXODMTUJESUVLXX;ALUYUIXSHADGSRYFIWEJRALZDKSMUZUBKPGFQX;62
JKNDPJTVZXXOHEDTXFFIBORIQWNYIGDPHWWYFXDVNLHGHNPJCEIUOOEXEY;JGHQZWKTFAPEAHZECYNASHCWCKWHEXJPTRCUHSIRODPGWCKJKHDKSR;ICOWCCBAEOJVG;62
JYHLGUYOAMWFQKIQDKENZLGIAFHQQHWAVDKOMZVG;IIXPMBSSXLUCAAMWEJORGRQJMUYYDELULOH;UBKWSNKUPILTYYPGFKBIGS;62
KFJSMQKGXK;MTCNVKVCAOEPLVOHVSWWWRAWV;LQHMQEJBYUOSFKIMMLPFZMTMCCMJURXESWOVAUJQRVH;62
KHCDJSMEYWVIYADZAVSJQTRQDKQIWZINXZXQADZIQUAZAEULKMYUIPDBG;QIMVMETOPUMHXQKNXSKEVTWYYUQNTJYPH;EEJNKJEXTQUFQIVBBPTSTHZVYRATPB;62
KKPVKHTFPLIVORKSTVFZNFSONPFIANQDJBWLRHPVQYX;RDDLOEHCHNBEBXTLAEMSZ;CWHQCPKPEJUZEGZGJVMTWJLO;62
LKTWTARCQZJZWCHWPFIZXNROXBXCKEGAYTDZHMZYUSOLFF;KAIWNXGAYS;GDRUKFNRGFJWLXAIDNUZUZPGUYICKXTPXYHZZXSYDTPULSIICHVXXIMHMF;62
LSBERHLIIBJHHPDDOZT;PAYBTFQEBFLKUEWGPUYDUKZKPAGSTFGONAEKUMMJBJLSUYGTWYOIGBP;ESCALDGMTLADRLRTLXLSVAWHRNVBU;62
LZOJDESHLHCCCT;TEBMPHVJRBILAFJOTRRTWPKVOQDDWPIMBDBJZJQSHGW;CAXMEZOOLUMS;62
MLVUYACCPIEVMDGSGAVNSCXECQJIWRWLDETHSDUTVX;DLOVEVVVLGCQLVCMDYTZYNFBQGHZHXQ;SBQEDBYHIVPANGMHTSBIPXPXRDXVLVTCGOWRLOJZEJUVZWO;62
MNTAZNBCUHOJKTKGEFWQMRRJKJBNZYLW;UDURDOYZBABOZTCSKJPNHTSOMPWZNRCXIOU;CHUQYTNFRMVEKBLRCQDZXEWLNFTW;62
MYRKRFKCXZCRYTZEDOXULZFDBQRLFIWECSIOS;PQYJYQJRMBBTQ;TWDSPEPYRTFDURVOIWRDYRAM;62
NENHEBUTFYIGYBPMJKUFPIBMPRBURHXCRIEOLKYMHFZJD;OTISCODDXVPZVFWNLNIUUKCOGE;WYDOTBMSMTWUKFWELHNIYCDJKPJHHFWOKXLRXHXFTEPDSVMM;62
NOZLRGLOGCKZKGWUFEQCVGAUDSOGKNXNXQZJJGTGPVFPJWT;UFWOZRIPDRBPNYKHFKFYWCYIXAYAJQI;WVLNXFIRBIFGPVAUDOAJOAQVAJYTIISVGBJCYOHVG;62
NZHICEKBECUDIIGYKXAJE;PHCUGNEMKZXQRJFIUBSOLYNEGCPRIUOCCHBCEJLIDNVFLIGYMNGCHWMAKJM;WNMYVMMSYLJOHNCFWLCAWBOYIWVIXJUONNQUNOXWAZGQWNLFY;62
OHMKGZMQXJGGDWPESJX;NEPZWCKXRPPLNMIVJJNAMVAMZTYURBRCBREPCDHCJOOASPCBFCFULFOL;YLSXPYPVOIQBMFAEKUVIOXHEBCDSQIIAFSLEOGAURHSBYROFMRNZRRFLYV;62
OPSHCUXUTZVQMRGXOBRJIWMXDGWUDYCOTURMSIWIUFBRKAEJVINEY;WCIYWCTVWVMPZQRSRRPFPGDXKBXEVNRHLROBLHQMP;IZADBCSUXJLPRXUFPHAHCRLBKOJWERCRZRVQSKBBGD;62
OWGHKYIYBVBQGKQZFXBLVFHIHVADRKHJFJ;HVSQZPUSZQNDFQVCAAWNQPOOBRQLFQLHMEPIPBTLIDUR;VKUHDUVCDOOVRLUYRTYULLOZXOPVAMKZTJSVQGCHYBKVPCHHRNNTMNEWJF;62
PBPHPQXTJRAOUTOVCIGHSQBUCGHHSWQFWLARLPEG;IZBTMHDOMBXVAKRMFROYKHROTPMUITETMHURVJRJIBTVAGAK;AAXAURHKBJIURSOBCYGWXJWDNWGRWZERFQRMFYCMAGSHIMLI;62
PGGJUOXOIMVXCQKLHZV;FYOQXRJOJGAEZHTPLYENMECRUZ;SLKAZIGZEECCRQNEKGNWUCVRZMDJQFTPGWHUW;62
PRQGRSHHGWHKYBCUVQMPQANIBCGNDBIYQSMBWPHTLW;HNGAIRXTILX;FVYQRKXJVKJYMHXTPEIGGNKEBY;62
