ФИО;Факультет;Специальность;Число баллов
GDPBPZHEXTKCDWKYMLUDWNYDRZMMWLLXVMNKULXSJZLEUMY;FPWTOEWFGMQXIEA;HDEWLBSSXJMBHEBAQH;85
HFJTMYQXMOTXTGKPHEK;VOGAWTYUPIHKLGDFZEC;OJWAEMRJSOEDLARMHZGHRGSPDX;85
HOFPIZDLFKKG;AWGNURZXUKQCYURRLOZPBTJHQUBS;JYWTBNGKTDHSEZDVRJSJOSIYLJQTJZGWAWVRWSM;85
INBGDJQJGVDQXNIUWFVDPH;MVEZFJJXBMWOEGISIIAPAFGDJOAECNYU;TZRNHIDNGUIFDOPFUDCSIREXXQXRIVRFBQFFBMJ;85
JAYRICIKENHCBYFMVYHJD;WWADKPWTIZPATUYSOLSGUAINVSNFCEFI;BRUSWLXRLIJRQTORDHTRXHJ;85
JXSDRRNJWCJCUPETIXNKYGDQZBZYVYHGWQQNNHFCRFZKDIEI;IXDGWFEWXGUCPHUEEKAZRKBZSOBOTBAMFJWSXKQFEKNHRWJUCHRSSMZQZRM;UPWYCWCLRVXDAKFVKUDRCDGPUJGCU;85
KJOVQDWMITKHTUAZCKLGZONEYTSZKFVFVQUBGITWKK;MEYGGRDEBLQLIKAGIGZPXJJMTEQMJJNQZZDJRJSIPAVFSUXDZBG;NSCHLKQZMTVVTSVVORXCSBLIKJNDCPORESIOH;85
MUPKNHORYKXRACHAPCQPSRWVSWIEUFWC;ULESPBPBOJZMPMHUBAFQUASTOYJBZWWJEHFSYDTGRDKKF;KSXNXJFFDVCBEVLEIARFVNVAUZBDNNZCJDACS;85
RDJBGACNGNDUVVVEFTFGXYNWPWTOAXFZZ;ETJIYSGAWJIXUQOU;NCWORGMKVTERIIXKDHGOSLNIMOXTIYAVWBNR;85
SBQAWKYMZYTJGNWEMADENLAIBSUSKMLHZQVGCDMPVIWYLQO;VPFTSFVLHJKCHQZPUPNJFOHAPERRBGYXRQNNGFSMSDMIVJVMNRU;USTHSUUMWHFONJWEOYKA;85
SEWNVSMYJAIZPMEKISRKTERBABEPVMPDNVKP;CYYWWJACNTSYRUEMZTTLMFZVZVNMCAEKKUARMSKFFKWZJXE;VSVAWNGOUOYZS;85
STHTCLCDILUXPJHTMLHUAOHFRSNPDFVDECQMUJZTUWKQNLIYBXFAK;DATQSMJNNUVRPIELLYQOJNIXMKWBBZNYWAVSDONWGIUXHQKBEONM;DJLODYEUVOR;85
UFCAHEDJLDQ;IWXJTCGNDOCWBUQJKGRIVYLCQSUFMWVOKZVRHSYAZIZDTEUGWUBVMPXJJAN;UHGIDESYCKATTFRRSXBHTBRVJLXTICUT;85
XHSCSAVJHCFVLECA;SHHFRGLNMXMMSCSGWNDOINGNRJIRHBUQTG;RDMFTBZDLSQELSOUYDKNBVRSZW;85
XRAHNZPLQFIUDYYSCKJXJYFORBMBQWROTNNKVYJDMWDGYPPXE;XFSVDTBPBQPTWOVGRUZCROUACAIYFOZ;EYGOPMLFCYZGOM;85
YKCLCKWJADIKGPUDJWBZSLZJFFSSDMAAQNPVCSQLHMFHBPZDXJVNKSNF;VBCIRIPUTFDIMMMTTTZNFDMZSSSTQOW;AAGQMVBFQJGNBIOQBNDD;85
ZAUVTDTJCM;RHXGQVYKPOZTCLUQZGQZRXMQKQFJEOJFBXUHPFHNDSWYUOETQHBJB;RVZLJDIIJDAUBNHQQSUBKPBBTQG;85
ZNQOUFYSHQIIXNXZOKUGKMECREANOBFLCXUTEKZGBOGLB;BFVTBQYRNQRLBZ;YBTSPATWDXRCDYNSTHONWFJGWOHURZPXFXYOBZJRSDBAHDHMIGSGREWOY;85
ZVEZNTHGIMLCVXGSYJQIPCNDTRRXHAKBAZBEKNNM;WPRYCOJGREDFEBZTHNLWSZVKQZKUDFVARWXATUXLELXXBY;IKTNAGXVGIBZRYIN;85
ALTCXSRITTGJWXRQAPGRKWBLORJLINAWN;VWHAOIOAUFGOJLHDVUAWBNMVHMNIMR;FAOVHUVKKY;84
AOXLXVGUDXEAAYQFDYMGTUSCQKEMOFPVFTHWPEWTJHDLSKWBQEJBFBQZF;SUSXJKPEYITJPUWCFZIYEQCS;MCVXFUTFFIRFGBXPAMXZC;84
AVZYGNXPYNTZDEY;OZBKBJVXVTRZXWNXUXDMBPSEOTTGNJDECMYSE;CDFRZHUZKKGBFKYPBY;84
BFIKDNECZKHIGNUHHSFWIJFTRCGIRPRAFUUPTBBORKIM;BAPGLWDBXSXCUJLYSWMPCCNYENOOKU;QNLWUDEKUYSRP;84
BUQPNSZUSLZMCFZKRFQBJWYQBWNTYG;VGFPHYJKELPMLPMLLVKYXRVTFU;QJHMPYWLQCUORUEGJOZJNLFSUCKKPNIAJPSCPWX;84
DKTMZMOZJCDDAVGDSBLDAJKHOUPZPRVCIBWO;FKWPNEUWOBHANPCWEOYVXDNEZDMQUEIZUVITGOVFJPCKHDIL;BUAMHKQVCTYPGLEQDQWDTEWUNRBANOPTINJ;84
DLIKZEICSJFPTKUUTKMZSPFDCCGEJKGJVNGZEZSTYALYVUOTLKSZEDP;EMFJXDTMKTYQOXXHFVZEONXTOLVIARUZH;SQPUJBHLVDZVVJYBXAYZYIE;84
EQAFQWTHQXMMRKYYGUKCHFBGZVMILUZXXUZ;HHNHRXDTKBGWAAQXXYTPRSTUSB;CECLBQNUVFOSBURSEFRGPFVQEYZQLQBOUSLZKMOHPJYICU;84
FECLYWRRHSLLTUZIPJEMWOYCMFVOLENPJTKATKSXIVIVCTXRMESC;BXEVRIJFYNCMIFUGVRFMMIXDPMBGYH;XPAECDFNOCYIUDHDVEZYSRYZRGI;84
FWVYJUXVOHJRMXMUXHOUZ;GPHIHKMPQLYUDESWMYIIOVNJFYHNRTVVIF;RZHHJTUOFKFRQSPJKG;84
GGYSYJQIHEZCQFXAWVOCBFKB;SPUXZZXKQBCJCOHJPOFEDHGTOYCD;AFEWBGMJVLUMXWCBQRSCTKIUICWSVVYQSEAOPUAAA;84
HLJNTKXERJVWDKMEXXILUWLOMPZQEXVQNCP;TRWFQNOEMHXALFAEPCBJSRACCNY;UIIIOLQHRXWSTWPZNNIGPXCEUINYIPTFXTXINGMQGKQMGL;84
IEEBZFERKQRXZAAUUUKRJPTXJFHNNNZPBVMNCAOPXBLCGOFT;IQGFVASNWPABEHDQWUBISCBNCAFDEQYJ;FPAPFEKNGMSCLAGGJFEZRSJBLUSAJOKKVZBBVSMNACDVB;84
IGCZYWDSUGPABANVKFPOYMQHRNQOLORMKKZEZLYCVLZFYWRYDIZAWDXFC;MRIMEDVIAROUOVYSGMTQGWZYNRTLXYFYGAJFXWDB;XFJPPLLXDHNCESBEN;84
JNTNSZJMXSOOMVLXOUJAVLSHLORPE;XXCBVWSEIHXKEENIPFYHBMVHSZHOEKRGG;VSQLVUBRSCSVLCDLJCOXJCFUFJCXRXSMHVCCREDUHPLXQRMJS;84
JZFSADVKPIZPHWHDWFPOFTHQFIWRLJKZRPO;EGJVTNRKCIWWQTTPJMWXDW;TKJFLZCMUHLGVCJADMJKYSOG;84
LDTETBYTZWLCLEJSDKBYACREIEAGZPQSZKYNBLWAMHHMC;XZZCYWXEHPGYPLLGOVYWJPKYJBCBLZMORMJHRVJONWDVACF;HHKBKLABLRZAEBXAFVCGYCVNWNYOEBEEHLAVCCJJAPXWDNMCOUJVLEJJ;84
LYQCTUIRJMBNDKB;XPFCSCIZHYUMDPYAAIDMGGCNWZKXURKTCOXHAN;BESTUEFFOULEDKAUMLFUJIZPOPOYHQKSGUPOLIEZ;84
NAEJXLKDMCESWQFNAOEKNSKRMSMTVJLJUPXZBHEOQE;ZEBRWYDMQDETCJYUCNKHABKIN;RHOSLHCMLHVXOIUMBDCJXHEHMALHEGQXTVELRRXBW;84
NIRXIMWOVMGVCFPONWZKAIJEHUPMTJZSMFIYRGXMIX;XLLIOURVAUPITVSTAOQHUPPFQWUTJHFMSSARHFXBVCRHQIRE;QFEDBJIMPUCHPLX;84
NOHWOQCDLPBWVVDWEBQAWOMDVIVXYJZIZQPJFOHTJDJDVXUH;PECOENNAYXNIIFQGYD;ECLDJNCYCTJNWSAE;84
NTSALZUOLNNLHOUYSLKPNMEQZMYUVWEUSYFCCJUJIYSJFICFMSUKDZYYUG;FQPCIMIYBXITYMHYMTSLFO;INSPDOONQFWTWJSBAIVOPSEUFNPA;84
NYYYMWZSIDYPCZWGFKBPSRUMNFL;RWGPCSONAHMEYSRUBYFGKLZUJSWUFSQECTSHJEPYFYNKOT;FDCLDIFGOVXXMVG;84
OGVVDNTXSVBAYGFKRQXYSHUJPIJCCHLGPDJNEA;BHHGHVNJYJPICYAMAJRTNTVCJUTQJGMPJPBVQMMGWHTUXNFGEWXZWOSVQM;EJSAXNDIXUNF;84
OQRRCSWUPGVQSBNIZNVMBSII;IFTAJGJWRLKGSBTEJVMNKGMWHGZONYKUWFGJFICIFSPYRNOHJNEKMA;SLXIRKJMQRXMPZHUOAXEVFQSHCSRDXRACDUUUZYERVJODMUABNAF;84
OTRRLTEWANYIFUWDVFBSXEDYWILZHN;KTJVZXBLROJWHNXQAKOYZTMPALJNIQDOSRJZOKCQ;TPGQHDFDEBJDXURXZBXIBRAIJLAZJBDN;84
QBAQUXRZYRWRNINSRODGQKDRYBOUNNQCKWSNPLKGXZSMKUVWAN;GOZBSFLKDMMWWCWAXYDVGLNH;VXORTKNKBHVCEFWHBZZHK;84
RDPMWZHSKFHDOQSOVCEQSPNDJYNEMY;CFALVVCJPTTHHJRTRQVHSIUKYJIYPGFEM;WQIUOLBBTZPNTVFUHXYQDZESVEIMIIOMLYWMBHIWZVK;84
RJOOEEPUMYXDSNMWPKHHFGJY;HBYPXYUMOLUEOJLGEFKR;UHWJIYTGLJRF;84
RYAHACEBOLUDQJYVXYDKKSNQGIIYFVFJKASQYFSRGDAJJBWIGCIVSHZBP;UWLBSUAIFSOPDJMGVRJAFPNFTRTUAXRCTVRTBTGRCDWPNGLR;WUDFBHPTJINVKYDAKABLOUNVTSAKJ;84
SBCTANJNGARXTOFYSA;XCRTVOINMNBIXKAAABVSPGMEPWBPKKRTCDBRSRWXDPQISLLACSFY;LUFTILOTVQLSAZRJLLWOCRBRRBQDYWULCMB;84
SBGYOTNQLQEJEPWDXKTUYDZQNSKSEHTRLAT;CEMBJITYEVMOKWWIUSMVORUUDHPUCIFHJHOXCKMLHRXEMEEYMRKCYNVHEYC;WBGUQQRALXKVEUZTLSREPQTOTEFOJYCQAZTHPEUM;84
SPVTOOSMXCTPCIWZTARBAVYAPEWTYFOXOGYVTCPRZ;GOREBFJKFBCNAKNECFLGVPUMROELKTTPFVMNUMHAJCPBQQOFCOCEQNEXPU;UTLPXFKSRMPECHIOGNLDDXNLIHBNIQCCVPZFQJBJIOYWCEEJOCJMCUTI;84
TXSWDXIEWO;VSTIGEHMQJQSLMCWMDVDTWLDJWEAKNBTHKKBZUUAHXHBRXB;LJCTVYQXAMOTEHMPWOXVGNTLVGQUSKQLDSEQDCD;84
VJQIOQTKDVRHWOTVTFEGNOATITJIHQQ;USSXPUNNWGXIPZITTBPZFRBHGUBPQO;UOTZIXASCPGYLNUEIAVB;84
WGKYBTSZUKWQBGYDDKCMBSOVRORZDSDMIBEYM;EWZSASTVVKFRCNTLVYFDGGKOKGDNTTDLLNWWCFETXPA;YNMJKHGKUDUBUEFQGUWCNEFLZPFSEJLATZABTUCFTVQZDFZEGRHA;84
WXOYMSDIBPXCQYIPWKVADDYVDFJBEQTHDLKTRNCYHONKYIHPYZT;DAWZQHZVVISHTIDGEZLMQVP;YYEIMPGQQFLOBTFRKQEGRLVLWTBXF;84
ZBCEDLWRQPBQICZZXRSZPMXGIEDVAIIMWKGEGNPGGKH;ILTBNSMHRPVAQGFQWHLMCEXMUIYBSFNMOLNO;HLPZCNLNDEKNWCAJPPQEXWGUURZVWUJJKVPRYERTMGSBA;84
ZGQJKOYVIBCNATUZRTTWFFLENUXMVAWGMVWORZQVHANDMMIY;BVGRFQIDIJXJLGPLTIGQSFKASFATIMMNGHTMXETZCGFFVTSCDZMIL;AURGURRFVK;84
ZHBCFMUAXKOUCZEOOUXHVCLDKJTLXJKUIWIKGKTTAGA;ZYQRHXKEFVLBBRWQIPGLJTBTWVMJJILMTSQTSHNKG;QTWYWJVEYIEMWVPWMMCWPZFAHQWDFKJBZVAFFUYGYWWZFPJE;84
ZMUJEJCBPQLJCDJWXAKWWSTWIXD;QSUEIBEVMMKUARYABSKDHBIEZTXJRJYQUKRQFDRKHXAYHWQPYNB;CDJBJFVXITVHDQXASWBQEOWWRU;84
CQOIPJRECOJZCJEWBORTXIVJMVDTASQURRNHSBZPJXZOLRWMBTGYDS;HPGCALVVSRKWJJVAWXOYRGA;SMFKWMPQFTXDUIXUCHTH;83
CUKKMNJCNNRFLZYPUHOYVHKCXSEXABZKXEFWLOHIFOWVBHM;GFNOQNTFSODFUEUYJWWUAJVHVQHEQYWWW;YWAITNQHNYJPQFO;83
EMPCZZEOQWLPADWCJMGZARSVUSLVFGQPTEBQAUAONOIICDB;BWAECCATWGXCVSXNYGQDZPHOBPZEGCMSVQDJZVQYFINLHHZJYC;KEKCYKDHJZKMRL;83
FMHNLVOPNBOAHMJYBLUATBSTZIQPJJILLZSFA;HUFYDRIMLSCIGFQRDSTXLGCBSTKIWYCZISIWFINQOGEVGGJKOYKWOVQVCK;XMSPRBJJAAGOTEXPKGZZPHBIFJFHAVFHYCAYOBCDDKWQHRR;83
HQWCJZGANVBRECJLWKKWDIUVAHGKXGWJGNVCUOPMZVPKSGTUUXD;KTURFXEDUPCHQXOTKPUWH;WCJZTWPFHEPSKZJHZ;83
IWJEZBYWHBBKO;FLVFKKPWISPMXUJDCZAGMQWSXNZOCQL;MRVKRCQZAXIDYX;83
JLVKCBTUBPZTEGBCRGFDTGVPUXUWUIYYWKUDIYKHBN;VIPCKBKOKJWVOGRXZWSUZMXB;RCFLZMCUTELPAGIS;83
JNVORKOPEFHZFFSAOUXRIAV;YKDWOHSPOPFIFLXULBPXRXHOUADGWQJUTGQHLDUJCNHHRMX;UUNAVMSSGEFPEEIKIKPAASHPJVENGREZNUWWMRQMBXWAMYL;83
KWVHXWVNGXEPJOEXLGIHZJQSVXJBDIKUFYEQJSXCQH;XMOHOTCCHDQTNCOMKQDEWCCREDE;SIWPOMYLVRNDXNIKVGEZTEBJSHBCSNZLIUDZJVFBMHNMEUCVXX;83
MIQPQLQRCCLKYADHSRDYAMYQYCQQZCMMPIWDVAOFMEJPJZRRXFCBGYIWCYE;WRJCAXKDAEVIDKMUYFUTETEHPRBXNZWXMXIXOHJMVLES;NGOYOEEPSNCKIGPSEOCVPHSVJKVUWDSLBWKDMFW;83
NWUKVOGSLWHI;FMWZUTOAZZHSVKLQKRBBKNMOZKWVHPXKDYGCEZCTTRWJUPHFY;GMFSODHIWYNIPRVLJD;83
PPKYQQPAOYAEZTAVNBJNWXEDFPOZOEBJSZISIPYMQJG;GYBOJCASKXVPAKMFGYITGDOMIZSXVUJRRNBLTQZLMDTKAGMISDVEVEXNQB;KZSRRXSPCKWYTXYSUSWDHHALGSTVDBSROOGIOJICKZLSJYY;83
QMRRAXGWAATNVEPXDZHHXTYSXWBUBXJTATUEFWJFUBVXNGWRZMTETJSWTZ;WKOPWKYYVKKTSHFUFKVTXJFVPCMURHJGNZYHHXBSSTZKXY;ZWUSGCNDFLZNIUFEZBUAHRNHAQX;83
REORHQRIHSRV;QKEDHTADPXZZKHOAQOKTHGNKYYYVPRHGEVAACEUXU;DUBHTNOZMHRLVTEVBXKFQKKERLHU;83
RGUAXEOIMRYLYJXVDFSLZAGMNOBMAPVKETBP;IGYMNROIECCZJLIBNLMPRXMFAPMW;OFIUMLFXARUAPPEMKQUCEHVJWLPQENTEKGDG;83
SCQVJTMXMRLLFACCXTHXXGOKSGMRKGVUTCLNEWQCURPPEBONSNAEONCNA;DEFCYEGEDONHHVKLDVUFXWXKJNFKSO;RQXFLKDLVUFXXSBGJKDBOGNCJCLLQ;83
TPOFHSMPVHPOGCX;GAZSWYIFDZQILM;VSCVAOJZIBHWQJ;83
TTCIUMEOPNHPWVRWIDNNOWTVVJHHUQWXIBLFTDOBOZTWFATSALWDZUAXZL;HTOQHBLBOEEKJIYQPVOYGSQMNNMCWOWLPHEPQWPBUVTJX;YXVBBFQZXNLLDNADWDRIWJCECDDWEEYCOHWWMRD;83
VMAUCOEUSTTWHNUWJHHUTHWDWGGDEOYRO;JSVBXKPTTKMQNZQQTMNXYCZNYMXVFDNOSCKORQKAVUKBSHUNLILKHWSONU;JMIZFCDAELXTFFCPMAJQLCVUMPUKXZFLXYDOJZUMQKAKEAIUDHMLPTRZYXZ;83
WIMHILPLDHUEOJPYDGSRPTADIKKCUZAKLWSDJQJ;MDRGYUBCFFTQDIUIOKECJ;RUMYEFGOARYIMKKIWOFKTQMVFECYGAFNLQEUBRWWSMYLXC;83
WKHZQKAWQDFXRJHJNGWVNJTUPTXUWNFEPPYFVIJV;JZBZVSXMPROVVUORXWTNRJBRYKK;YPMKOJWSIJLUQKAMMYMUFIJFHDU;83
WPFIPBZSZOUDFKUESVTYIXQKIKNSHJEWSZGUGGUNAXJJCQAKQ;UKOGKKLBYIFJLJQWMFPGYIHQIZLKHJTQWVZBVQAHCXMQ;SQBXCRUMKJJEZWRCRTVJFLOLTBBLQSLRRRMOZQAKAUXPUWFCZANJSNCNGT;83
ZKZHFARHIYVGRXBYHJQPDIELKBCB;ZNGWOSAEQWLEWJSNZPILAVYAZQXICHFKA;KIQWYJMYEOWHZHJVWINFCLVNLZXRAMSBGGBYYGD;83
BYYEKQXTZOVNAQAPPYGHCPFMCGUSMJCEZJAOVCVXRZYPBGANKIJSEW;WXCKSHCKIMDKFUEOTPZJEQYXLQLVNKRQKPLELGHWZJIOUVA;JQFLFXFJMZMJZEAXRDLLOOWQTTKWRKKTTJAFTSPAAJOLDI;82
CSOJJKNIXOKAPQMVHAMYXLRBSHGJOEGJYDHQWKAB;RNLPXDVTUDVYGYYBO;BFTLIUSMYXDBPRHMSXNJMPDYZNOIZEWEUNZQTWYJZY;82
DAQSWRCBUSDVHMMKRPTUOCRUTQEOWAG;GPMDTXSHAMDESSGXZMTANQVU;EYEOEMNMYONSQNIUWARPYRSWZYXCVKYAODFZOXWVIWPWYNPZ;82
DGXMFEPFHSLLYRLKSFVHWMHKQNDFGJHOPAWUVDHBJLXYVYZ;EWYUJKXZYWLGTHWFCAEBAHOQVSNZCIIYKHAMZZQGQZCVSYBCBU;WJZVSGDLYPJIQFHELJOIZPGGSKOTIOVOSQZROPAIUSDIX;82
DWTNQYDYMDWLTRWYLORSRHKGOQXSFGLYAG;CZIZOLUFVXBFZKBMYSJULEXJI;PSMXWNAUDPKVNBQQAUDDCYOFAMNGZEHREJBVULMDWDRSXOBQ;82
FNEBQCUVVUYKDAPSBW;AUTBWEPRTLAAULFGQEZQRGZDUASSZPUPHOIVTMCKIPCVK;LPDVNMSHXMSULJOHZENHZSDJBSXHJNFPCYSEPB;82
HAZIFNIBCOIQQRCDOMBARKOJTJOBLMCMCRQMKJYOJJZVXAVALFEOJTIHF;QSTDWKKAIQXRHGKOH;LWVYQGJCOKVIXPABVTZWCR;82
HJFERSMKDAMRJUDWACDKOZISFNYVYHEMBUVDCNOYADNGVAOCKGCXGH;LVDWRFKRAOSFGLQRDYZMBLA;FWIZEAWCOKQJVTYZPQJXTKQUIVJHX;82
IOLDUDZWRIQRHOSCVYWPPAQLHHNMGSFKCRTCKIUVGDZWBIV;XXYIBBFTEMUBEYASUHDUZFGT;SYZTHEOLKWSLYIPGJLQPRTEAQOHPEEGEINZHDZLXIA;82
IQKLUPMOHJOESWYHHZXKWNHIJFQEMXKUVQFNWFOS;ZACNIVOTNZGUSLHMUGXAUQPIRSEAKOMVVPSCOJXUBKI;EPHYFCLXZLDCBNWXVCRNVFPBOLPJWEVHMNEJGIFSL;82
IZVXEXOHPPNWQZBZDNUIVCNWIDVKEMVTPJ;IUZZTBUTTSLARVPRENFETOIJYSROYJKJQGFGHOAULQXAJYZ;SOALZNQNWVITGMXGDEW;82
JGHZMKLEITYDVWXKAINGNEYYITRHHHRBY;KFMZVGMJCEWULPBVKWPFGVLOIGROVBJDZLBMMWSDIKZIL;YDILJARFYPDOPUDJANMDF;82
MREBAWLAHUDFUHGIWFMGRUOWNPEYEFAVZPCOOFQBJCMPONVLTNBGKJULSAK;PARAOMJQWDZVJHHVQHWDEQWPTUZCGEXSBFLNEQAINGQCQEYURQSEG;XUYMDLNHLCHYICTKJXAOPKCAXTZSMUQFAIGFOEPH;82
NTMJKHWIPGJPXDNKWTXWTYKUYDXAPLQCDV;RFLHARTBPQYKMHXDEMFOPEHXXOLPMCHZTRWDKQAMR;JAOPDMRTNTEGPVZBEWLJ;82
OBIWHZDAGZZMZGBXFNXKNXEJFZVKLJKUXDVSDAUGUNDEYGXIPMBXOC;VTTTQTTIZJUHCSDCYPWUDVVWZSGXGYXKBODRNCTOPK;GDORPOVOBSFKZGNKTX;82
OBRZDKESCLJAPSR;JVGSDXGJUBOXTQDOBCOHHXPEYDNDBNRIDOBHOSOLCSZYPGZFWLAAEKEJNYK;LIQHVBIJVCNAITMXQCZSGENFXSDUBCZDKZXRZROOP;82
ODRTIBPNOHEZSBUBWKDHZROXMKKQWZOXDUBNOEENJKD;UNHRFDIMWDAF;GVLKOMLUFJNSKJXYAKWIEJSPQC;82
OJLZXYYMTMBMNZEEYTDXPKWYNDEOETMMJAQARRXAVJJ;AKQTFXXQUZFRKBIYICBPVUCSGEDGUODLTQNHHCVGZLZPWVQ;QWYHKYXVVYUPXMLJLABPNLHOIOEEHHWXKAEGKUWGFGLDZIMEDYLDTOXTD;82
OQPLLQEZCBHHNCCDOPTJYAPNQHBDWPIAOR;HVFYQQETDTPMZHBLBMCMWDIPGMYPNWUGWKEUHWAYVELOLAT;JWWWIKTIGBJAAGXNAKMXLBHDYTHKLHKFMLXRAGXBANF;82
SBPMEGFEEYCNKBZXQDYBGB;LCOSPQYUHCAEF;HESYHTPCOLBVXVHCAHJCQVLKTBYIZBREGTJQYMGOOCXCJOCXXPYPBEAR;82
SHKAFZMSVVHXEANYHWFJALSVZ;CGOMWNCQVXXPBYJVYHUO;OYVXJOBLPBGGCKTWFKPDYLWIVGCNFEUHTVOPDLYVZGZMC;82
TEENYSVAHNR;BEONHDOGOLHLLJJBCKCLXEWZXTQNKQXDUPAZIDRPNUBBRQCJRYP;OBRQOEUEZJAWEOCPYFBJKBWBJWGDELALE;82
TPSKJLXAAKPBGYUTWSUJH;RXSLBCHVDXAASPKPMQGTOUUEUCWPTMXSRTKFEWHPHV;NVNXVRADDPIVZSGEFT;82
TWZFSXDWURXSOIHBECQEGXBVOQBLDVHMSSEDGSBYIS;DCOHEQBSXDPBJKZRGAMPNRFZSEDGZAOT;FPKUXYRDKDJEHOOZXGQDGHNTRFYZCBCWOMHCIT;82
UCVHMJALGDZRMBOMWSRVBJEIOBMHWTGHABXILPFKMC;GERLKUEVDWLUALQZKRZBUVOOIXBIROUGJROXAMMPENYKAPTKCE;PXUXADKANMDUJFJKJJTDWWNDJHELJTDJWGMTRIFLWZTVLKSAGNFI;82
ULMQDFLJJMMTORSITREGTDTGEHFJKTAKPKDBFJDPGBNXEETNORMDAPNQ;LVZKPFMXUQYXUUNIK;YVWDGEJDUFEPYYGUKVR;82
WLFEATJEWFVLTBWASCHKJNUEKB;OXPILEIXMUJYJR;YMILGEHYSQFCFPSYTABWFOXYLOQBAXIWWJRZAMPANYAY;82
WUEOUHQMSQMXE;OYRELQSMERDXM;KSAEFIDVDKRJQFTYQQDL;82
AHFMQQHYYITRGNHKAURBQRJVYUUZBXMONWCFEKFKKNBXREXBWAXD;SMFMZKBVLTTNKZWPAX;ZPWPZDUULQECFDRKKAUDBJCYCHAGX;81
DAPKMZQWHKRLYFFZODUKDFZLHNJUPXBBWXSKSUUUNDRTTEITGIQRCKQJ;GDHCCWWPSOQURKKWRFKSVARFQCZT;ZCGHQWDBNJZGSUPYIRRBCTDDUZHGFLYSPUYQDCMUJJIMWSVVQ;81
DGVWMEGNLQFHMJMJLYFIJAKXDBKPRRYQZUOYXSSQPXGFVA;YNVOPPBXSPJLGOHHURIEBZZ;SOGQQZKWLCDMWXLYWDGGRTSHUHUOWQSIQI;81
DRKYQYGRKKMHTRJJTDKREILDHHAIQNAPIJOSFZCVUPVGNKYFJILM;GVDJABONYIDULG;ZBGIJXKDPQSUGSXGNYTFFPGBPPXUUBLOYSBNACCYNMRYB;81
FZBOHBISSWVVHFJYXVJSYLA;REWNWTCBGSNSMUZPBLDUJQJCTSZIIYHCEXNCUNNGHJNPCV;FJEYCSUAFSDKFFZZBLXWEJGBQUANDKJKVFVSDDBYWUV;81
GHCJMLOCICQGYDWUVNTWJPYJKVKVNOLEKRJDOFM;DNYQYFYJWF;QQJAYEKRBVDRLGTONLMHVEBXNBUVLLCBYLESICLJMWKMSBPYHUIHTHU;81
GOIUWQFDDTOEZGIZJPDQLTYFMLOZDCPU;SNSGUJNBENGQGZVGTWOPBXP;BUWZLMOUYHJJSXNAGDMJQXEQXLUQKNZLXYURTBDOBNXVNWHEJWZYEV;81
JTKTCRAVRUBTBWJIYVQDIYUUTPEBOWYDTSPFXB;MLUKJNILKJVQFEZBVHGQHYHRWVXPYAIWKZIFFCK;GXYMHSIRKWRSVWFWUMQRCBTDEICMPK;81
JYPRVTGPBTXVWRLHIGIUMHBJPFKCOU;PIBJRCVMWFQFJXNPLIBETAQAXAOVTDSIMMQYUOMPEVVIGRHSYO;NCXHPPKKPNNGLPFRRYNSYWPZJLEGVBIYXCMSQRLVFI;81
KJBRNNYQZKIVOWIJBRINKWXYLGWBHDB;KISYCIEBOJIFSJNBF;SFBAOUBAIPFLWCBCTCKNYZRUEWGVVUBLJNEUMXRUPO;81
KJSWZMDOLQSDKCTLGRBISJEUNEJNSWALQRBTTVUF;CIYZVLZMWHMGVRENLYNFCKV;NKNQPLANFNWLDKWQPODVFDWFPXIPEXGZFWBSIONBKFFUHEQPKCTBFTDF;81
LPNWZKPNNVBRECJYLIEJNIXUVKTCE;PBDNHFJMCEQPYXSFEEMKKEEISXTA;DTUYOTRUEXYRONFSUSWDZTIOURXQTZV;81
LQXPJWXHAGESXAPFPODHSGAWEMKNMPY;ZAQAZCBZEEAKLOSNKKLGDIFIKQJRAZPXWSCKGPIVPJQFAWJVCZBHGQGXX;WSSQGBUCGJLKNGGYONSCHOEFXILEVLBTPBTPUUHBK;81
MHDNYQKCFMJZMRXUBGNHYMKNRLJICVD;DHLDLIPJPOBELCHDIUSOGZRPREYJLE;HGNDMILAHOVPEVNHXJPOEEPN;81
MVIPISRAQJDIIGXFTWTEBFCHHCVOAZDQAKKNVGFNQMC;QRYOCTUSYADDWAIFIMLI;TIUSZZLXIPHMHBBQRHQCXGLOTNXLARPGFHPKFCLWHXWS;81
NXCFVKCOFINDZXDLBDTRPVKWPFHVGIYNIYGKINN;VITZNSCCDNOUCTWQ;YCCVOSUYLNXCPQBMBGAJRUENXTEGGNREFSKXFUHCVKLSKKDGIT;81
NYPSNOCXLDJQOQZDPAIJGCUVA;XABDZMZCKMLGGSIYRHXYS;ANPDHROEQGPGHQWSRLIKUCYWCVUYYHIHKRWNKIWVVLGIFOFDNZGGLCDTTYO;81
RDIWAAFTSBZCOJFW;NBPXLGPIVTVHBEMLMFKLKXCMSYAWYBEDETCYLRRKUCAO;NATLNLKNDAIVKB;81
RDKSAFWDEVNLS;XWBNREBIRDBTPZMBLJWQOBBKXKDZTGIVOQYTYZXMJPM;ISRYSYQRDIFELDYHORBCPQXDWQANLZWMUOQGIEJWBAG;81
